#Scale: 0.470747
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2101.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1179.69 116.4 128.101 287.483 110.374 100.005 2356.79 13.0601 519.428 722.998 102.742 85.6447 0.1 0.158489
0.210017 558.768 123.294 22.2219 175.334 72.9927 54.5222 1069.14 120.471 114.754 359.48 67.6885 21.1448 0.158489 0.251189
0.332855 365.11 39.0249 30.7141 117.427 66.6967 18.9989 612.259 35.2615 87.4553 291.714 2.73459 42.1842 0.251189 0.398107
0.52754 176.904 21.256 11.5103 83.3131 19.9115 14.4925 261.001 23.0574 31.7618 155.4 17.4589 18.9213 0.398107 0.630957
0.836094 105.956 14.3033 2.7255 59.8465 13.6038 4.84706 155.911 14.4101 11.6868 89.6473 11.4534 6.32867 0.630957 1
1.32512 69.3804 10.4458 2.94912 48.4745 1.66743 11.0434 92.3375 12.8951 4.15095 61.7798 8.67354 5.55286 1 1.58489
2.10017 52.1896 4.06721 1.52581 30.2497 6.31578 6.33674 64.8568 6.11374 1.36348 51.8737 1.49061 4.13505 1.58489 2.51189
3.32855 37.0303 2.52474 1.35293 23.9574 3.9997 1.62278 45.0892 1.51819 4.06199 36.4995 1.67258 2.11057 2.51189 3.98107
5.2754 24.4063 1.82399 0.739994 18.0421 1.74465 2.13239 29.5937 1.72835 1.352 23.3003 1.34449 1.45448 3.98107 6.30957
8.36094 15.0213 1.66857 0.727182 9.86032 2.68477 0.161467 19.7641 0.540789 2.28114 13.7649 1.43159 0.626317 6.30957 10
