#Scale: 0.511247
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1935.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 874.705 194.873 16.5807 87.8249 183.802 -17.3509 1628.46 144.022 186.224 538.135 122.194 43.5217 0.1 0.158489
0.210017 629.27 99.1065 16.1974 195.179 71.9606 46.9415 1128.48 43.728 108.533 378.494 83.4929 19.4547 0.158489 0.251189
0.332855 297.256 59.9446 1.68997 52.0991 74.3848 -13.7652 525.278 21.7038 61.6714 197.717 52.6797 4.28412 0.251189 0.398107
0.52754 173.337 28.4624 -0.153473 76.8959 27.3243 8.15142 262.525 16.3883 17.1577 134.58 27.6823 5.38789 0.398107 0.630957
0.836094 105.977 16.6332 -2.45966 62.2354 17.0398 3.62198 153.193 12.5946 2.56789 83.1177 14.8065 1.93447 0.630957 1
1.32512 71.9779 8.69707 0.301857 45.9425 5.44303 9.98145 94.805 8.19598 1.41482 62.4909 6.56456 2.0526 1 1.58489
2.10017 52.5165 4.89754 0.873409 33.1287 3.10862 4.26339 69.1141 2.91412 4.16965 45.7649 4.91957 1.33788 1.58489 2.51189
3.32855 35.9019 3.86787 0.328053 21.6982 3.46219 0.589846 46.3805 1.56751 2.53503 32.268 3.66866 1.05352 2.51189 3.98107
5.2754 24.7508 1.67463 0.100803 20.6742 -0.0758781 3.52937 30.4215 1.11031 1.38003 21.6285 2.31628 -0.245163 3.98107 6.30957
8.36094 14.8229 1.61674 0.274331 10.1688 1.91617 0.427455 18.1305 0.736696 0.883001 13.7305 1.75103 0.388408 6.30957 10
