#Scale: 0.516310
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1916.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 957.144 163.37 24.9711 324.863 58.176 132.351 1653.51 183.754 98.621 610.673 79.6316 74.8732 0.1 0.158489
0.210017 573.462 98.6653 7.00793 177.798 54.1525 22.2522 971.738 94.9474 72.2812 386.123 52.2744 30.4236 0.158489 0.251189
0.332855 306.73 46.795 9.00385 97.4327 74.2936 -13.5182 489.418 48.639 48.3241 229.638 13.5484 19.1087 0.251189 0.398107
0.52754 167.938 28.1782 4.42801 61.7976 35.7165 1.36882 241.105 25.1247 10.087 144.157 13.6404 16.4667 0.398107 0.630957
0.836094 98.9008 18.6349 -1.16871 55.5719 22.5527 0.548424 142.868 16.1321 2.43053 78.1088 15.361 5.20856 0.630957 1
1.32512 71.9264 7.02068 2.91582 42.309 10.3657 2.92527 101.39 -0.765442 10.7051 58.1776 9.67259 3.17789 1 1.58489
2.10017 54.337 4.20891 1.7534 33.2204 8.59818 2.14119 69.5283 0.82103 5.17863 49.1067 3.59791 2.30942 1.58489 2.51189
3.32855 36.247 4.01996 1.16885 24.8136 5.79295 4.01647 48.1323 0.405113 3.83912 30.5377 5.50287 0.754026 2.51189 3.98107
5.2754 24.7107 2.52536 0.313192 19.4802 2.31431 1.17294 29.2183 1.91392 0.817839 22.8296 2.24562 0.404438 3.98107 6.30957
8.36094 15.6385 1.6824 0.545046 10.9169 0.502115 2.05987 19.8149 1.05247 0.755659 13.8562 1.70643 0.96458 6.30957 10
