#Scale: 0.607435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1628.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 416.007 26.6626 7.58344 200.183 12.4834 9.58337 878.996 59.9432 43.5482 363.674 9.51321 33.8716 0.1 0.158489
0.210017 267.671 14.6104 6.41867 140.15 7.83846 9.26122 527.824 31.966 28.737 242.146 9.47885 18.6637 0.158489 0.251189
0.332855 170.672 9.41487 3.42375 86.9659 8.71602 4.981 313.764 14.6142 16.2906 165.058 7.27382 12.2744 0.251189 0.398107
0.52754 112.093 6.49174 2.12636 69.4268 4.74626 3.87038 187.745 8.71286 8.51208 108.138 6.07746 4.40565 0.398107 0.630957
0.836094 71.7453 4.04938 0.546631 45.9143 5.22747 0.711838 111.653 3.80573 4.83182 71.7233 2.49054 2.56755 0.630957 1
1.32512 49.7401 2.0551 0.379704 36.3551 1.65559 1.31942 70.9633 1.72153 2.48465 49.5098 2.00111 1.00126 1 1.58489
2.10017 34.6561 1.74535 -0.0993881 25.7223 1.95763 0.379671 47.7943 1.28315 0.693237 34.9159 1.31581 0.550098 1.58489 2.51189
3.32855 25.5004 0.612406 0.378132 19.805 0.926699 0.533253 34.0795 0.567005 0.865578 25.5842 0.290878 0.801115 2.51189 3.98107
5.2754 17.2454 0.510239 0.148592 13.3817 0.528214 0.442872 22.8607 0.267508 0.63518 17.3846 0.48259 0.237007 3.98107 6.30957
8.36094 11.2662 0.197077 0.265253 8.76101 0.411655 0.307581 14.8059 -0.0398321 0.749027 11.3973 0.0812607 0.421827 6.30957 10
