#Scale: 0.166998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5924.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1634.28 418.352 253.641 1581.65 272.601 403.387 -160 14570.2 0 2057.35 3157.91 862.647 0.1 0.158489
0.210017 704.7 416.243 -16.1633 620.033 340.435 43.9341 7879.52 1077.35 8039.52 1016.99 1241.54 207.15 0.158489 0.251189
0.332855 483.585 65.6165 137.325 409.317 84.0349 123.697 -160 1648.57 0 1011.42 90.2007 570.007 0.251189 0.398107
0.52754 209.428 168.578 -10.4771 200.579 157.177 -8.08856 -160 662.712 0 283.034 303.132 45.662 0.398107 0.630957
0.836094 160.237 28.4497 13.151 151.706 34.8304 6.67181 -160 222.561 0 229.882 32.3574 123.066 0.630957 1
1.32512 87.4224 25.217 -2.08698 86.0079 22.9012 0.525131 -160 315.102 0 106.083 102.661 9.93882 1 1.58489
2.10017 68.5816 20.6868 -0.762466 75.0933 15.233 4.61309 161.581 51.5278 208.953 20.9627 76.1838 -29.3499 1.58489 2.51189
3.32855 38.0147 5.86434 5.69193 34.8618 6.98546 6.07668 96.0471 46.6873 90.7558 57.299 11.9678 18.6031 2.51189 3.98107
5.2754 20.3045 9.82391 0.42317 18.6409 10.2422 0 56.6102 36.4818 58.8448 30.2716 17.6481 7.8784 3.98107 6.30957
8.36094 15.3238 5.73907 0.146115 13.325 6.49135 -0.0448799 88.557 23.7144 68.953 26.2151 10.8754 7.21115 6.30957 10
