#Scale: 0.556810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1776.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.163349 0.13604 0.0347452 1.7118 0.0317365 0.207457 0.635496 0.00589573 0.131741 0.1 0.158489
0.210017 0 0 0 0.343352 0.105949 0.0444322 1.71041 -0.0443113 0.301517 0.584095 0.0902776 0.0494776 0.158489 0.251189
0.332855 0 0 0 0.416096 0.0862926 0.0567755 1.52079 -0.00175858 0.178805 0.725057 0.0253627 0.0838174 0.251189 0.398107
0.52754 0 0 0 0.540943 0.0917665 0.0791489 1.51659 -0.00667942 0.189611 0.692184 0.0554965 0.0769113 0.398107 0.630957
0.836094 0 0 0 0.523385 0.181948 0.0395148 1.32964 -0.0365984 0.166773 0.857239 0.0575746 0.0538635 0.630957 1
1.32512 0 0 0 0.593801 0.0515952 0.0921553 1.30037 0.0061717 0.0881763 0.861709 0.0102019 0.0495133 1 1.58489
2.10017 0 0 0 0.618091 0.136683 -0.0189375 1.29654 -0.0235039 0.129511 0.857888 0.0301914 0.0393607 1.58489 2.51189
3.32855 0 0 0 0.558439 0.0653945 0.053921 1.27359 0.0021317 0.0836607 0.89495 0.00432485 0.0472185 2.51189 3.98107
5.2754 0 0 0 0.631002 0.0566823 0.0385729 1.2868 -0.00179708 0.0800434 0.862449 0.0111504 0.0539671 3.98107 6.30957
8.36094 0 0 0 0.648861 0.120532 0.0180578 1.30126 -0.0344601 0.148689 0.844867 0.050487 0.0117252 6.30957 10
