#Scale: 0.827654
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1195.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1024.69 112.407 9.14227 398.865 59.6119 85.0849 1525.28 156.255 63.5917 675.851 105.098 46.3006 0.1 0.158489
0.210017 600.925 75.3577 -3.39581 185.442 60.8531 23.9345 913.478 104.791 19.2225 389.269 47.0128 22.2676 0.158489 0.251189
0.332855 376.604 26.2938 3.50854 168.657 31.479 25.9203 546.521 37.5574 25.844 257.089 25.8567 11.8882 0.251189 0.398107
0.52754 228.244 17.1986 0.501907 102.145 19.5877 8.31129 313.587 31.7652 6.1972 173.589 7.94701 14.6179 0.398107 0.630957
0.836094 140.405 7.07721 3.069 70.335 7.08746 10.3984 178.386 15.4511 2.61757 119.544 0.763016 10.3526 0.630957 1
1.32512 89.8765 1.60712 2.87558 59.0605 0.833771 9.43093 107.054 7.35745 2.16752 80.225 -1.51733 7.54508 1 1.58489
2.10017 58.2845 2.46125 1.10975 40.4444 4.12374 2.71104 67.2555 2.7064 1.43457 53.6772 1.7545 2.21062 1.58489 2.51189
3.32855 39.3835 1.92424 0.336361 24.4907 4.37876 -0.678623 47.117 0.482189 2.40167 35.2913 2.79733 -0.0619164 2.51189 3.98107
5.2754 28.3758 1.10948 0.440111 19.5811 1.63194 0.94442 34.6076 0.342873 1.98489 24.2823 2.08226 -0.0161572 3.98107 6.30957
8.36094 17.8585 1.60234 0.114578 12.0586 2.00914 0.0966644 21.5078 0.938457 0.564243 15.6229 1.67485 0 6.30957 10
