#Scale: 0.566935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1745.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 285.697 14.8911 24.0974 159.644 10.3936 10.6324 848.784 56.7067 95.5679 357.347 15.7978 47.017 0.1 0.158489
0.210017 200.858 9.68469 13.4975 125.831 8.87393 11.6174 513.967 36.1622 48.1143 247.5 8.33183 19.9298 0.158489 0.251189
0.332855 136.972 5.67009 7.49161 93.9307 3.13417 10.0851 306.137 36.9376 11.3635 165.627 7.19527 10.5779 0.251189 0.398107
0.52754 94.005 4.9315 3.44309 67.3292 4.97796 3.81124 190.344 17.6788 10.6999 113.307 3.44006 7.50217 0.398107 0.630957
0.836094 60.5797 2.88684 1.25749 47.233 2.48979 1.8909 113.947 8.20122 6.04796 69.3003 3.33795 1.94343 0.630957 1
1.32512 41.8993 1.33092 1.05234 34.0104 1.16928 1.96735 71.2067 3.9013 3.71465 47.4595 1.6971 1.28934 1 1.58489
2.10017 29.8441 0.924065 0.518026 24.7547 0.960083 0.867556 46.6178 2.83879 1.29113 33.818 0.836658 0.772499 1.58489 2.51189
3.32855 21.0893 0.674692 0.276316 17.8307 0.65447 0.517475 33.4921 0.789051 1.75063 23.3319 0.768862 0.422928 2.51189 3.98107
5.2754 15.1081 0.335738 0.299852 12.7931 0.539438 0.30343 22.2395 0.531277 1.03444 17.006 0.201826 0.60504 3.98107 6.30957
8.36094 9.8499 0.135598 0.290877 8.41753 0.134098 0.447098 14.6219 0.386506 0.756417 10.9591 0.22852 0.338721 6.30957 10
