#Scale: 0.526435
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1879.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 300.083 10.1732 29.1784 183.432 8.87624 15.929 897.987 21.0942 139.978 369.257 18.3568 50.5568 0.1 0.158489
0.210017 195.351 9.57462 11.7823 122.343 9.45792 9.84805 502.86 58.715 34.0676 250.014 7.60889 26.8147 0.158489 0.251189
0.332855 132.697 4.54184 7.73711 92.0539 5.04872 7.74393 311.508 17.3199 38.6537 161.828 6.88066 10.8238 0.251189 0.398107
0.52754 90.2916 2.18286 4.4189 65.9902 3.17979 4.69099 194.758 4.36551 24.2648 108.127 3.27798 6.03918 0.398107 0.630957
0.836094 59.7938 1.32313 2.29171 47.3592 1.59 3.22195 110.918 6.45512 6.97957 69.3168 1.86604 3.28369 0.630957 1
1.32512 41.6719 0.913715 1.12368 34.1237 1.18117 1.44936 68.9976 3.52904 4.02542 48.0848 0.545074 2.1689 1 1.58489
2.10017 30.1735 0.716976 0.654257 25.0741 0.84075 0.730803 50.1514 1.32746 3.49623 34.2474 0.790096 1.09623 1.58489 2.51189
3.32855 21.2016 0.461777 0.371384 17.9708 0.555931 0.644266 32.6028 1.13006 1.52262 23.9967 0.577932 0.612904 2.51189 3.98107
5.2754 14.8855 0.30582 0.23519 12.9539 0.314548 0.361228 21.1579 1.05883 0.476175 16.6492 0.316704 0.42486 3.98107 6.30957
8.36094 9.80411 0.198443 0.165504 8.64708 0.15896 0.378896 13.609 1.04777 0.146191 10.8525 0.313286 0.147086 6.30957 10
