#Scale: 0.399872
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2474.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 982.887 296.213 60.6249 111.441 271.058 -14.0531 2425.44 508.134 370.265 833.922 87.4022 137.813 0.1 0.158489
0.210017 712.067 138.335 84.4864 272.25 60.0374 90.7612 1675.55 181.964 327.374 532.453 45.2677 72.374 0.158489 0.251189
0.332855 348.689 48.2636 44.7209 135.766 57.1356 24.4279 898.558 -61.0128 258.627 224.727 68.2392 14.0111 0.251189 0.398107
0.52754 172.313 33.4452 17.4133 90.4787 15.2532 22.1924 340.266 34.5176 74.9127 143.913 28.5802 15.3496 0.398107 0.630957
0.836094 128.755 12.0787 13.9557 68.4125 17.3175 4.58274 235.072 -3.4991 44.2305 115.588 5.97217 17.8369 0.630957 1
1.32512 76.4824 13.1941 6.30059 52.4024 1.51614 11.3728 127.63 4.59531 15.0295 67.3597 18.1716 7.84253 1 1.58489
2.10017 56.9931 4.14402 3.33566 33.0266 8.53661 4.05568 84.0255 4.83804 7.44423 58.5033 0.500507 6.97812 1.58489 2.51189
3.32855 35.6414 5.81551 0.501892 24.0738 6.31694 0.160078 47.1701 8.489 1.70446 37.0439 2.89002 2.84683 2.51189 3.98107
5.2754 25.284 2.76847 0.614428 18.739 1.33168 2.41557 33.4996 1.41376 3.20259 25.3268 3.56478 0 3.98107 6.30957
8.36094 14.43 1.47589 0.444077 11.0792 0.863184 1.81856 21.7276 0.080574 2.55588 13.0806 2.33658 -0.346807 6.30957 10
