#Scale: 0.835248
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1184.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 314.88 12.1777 14.9203 179.648 8.36586 16.6704 699.432 63.0395 31.3043 323.588 11.3692 16.2914 0.1 0.158489
0.210017 244.201 7.30101 11.4394 143.653 3.08414 15.7936 535.049 48.8396 19.8668 249.27 8.46278 13.5804 0.158489 0.251189
0.332855 185.018 6.4883 6.54567 108.11 6.09679 8.50239 396.056 33.4637 17.8656 192.157 6.52599 8.22076 0.251189 0.398107
0.52754 130.513 5.17645 4.36709 79.8074 3.22895 6.26461 258.56 22.8154 8.96863 138.385 5.17854 4.74742 0.398107 0.630957
0.836094 90.2088 2.33843 3.30849 61.0994 1.09329 4.93283 160.148 12.6707 5.08432 95.7469 2.33961 3.77694 0.630957 1
1.32512 56.9588 0.939434 1.90859 42.2152 0.837742 2.55753 90.4702 5.72216 2.58365 60.3095 0.693237 2.17729 1 1.58489
2.10017 37.602 0.433903 1.11481 28.9821 0.560345 1.24725 55.843 1.68265 1.85646 39.9468 0.377594 1.36777 1.58489 2.51189
3.32855 26.3295 0.314505 0.782818 21.2656 0.159094 1.06632 37.184 1.4669 0.998043 27.6674 0.393898 0.691847 2.51189 3.98107
5.2754 17.883 0.259007 0.438656 14.609 0.167648 0.697372 24.7019 1.08835 0.538618 18.8048 0.254253 0.406176 3.98107 6.30957
8.36094 11.8325 0.163903 0.330545 9.76177 0.0886087 0.430564 16.0651 0.693302 0.334845 12.4383 0.182726 0.330787 6.30957 10
