#Scale: 0.490997
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2014.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 310.799 10.5362 29.8818 180.641 12.3348 11.1847 962.036 46.2302 148.567 406.45 18.3607 59.8972 0.1 0.158489
0.210017 198.15 9.00847 14.4052 122.286 8.92729 9.11885 575.821 61.5166 60.5073 254.212 11.7658 30.0555 0.158489 0.251189
0.332855 128.258 6.37144 6.79633 89.1736 6.62072 6.71813 314.107 30.3594 30.3754 158.552 8.29333 10.9946 0.251189 0.398107
0.52754 84.904 4.2817 2.79176 63.2513 4.40726 2.79073 171.839 21.6356 12.8862 104.28 3.65691 6.07675 0.398107 0.630957
0.836094 56.1965 1.88165 1.64911 45.9578 1.841 2.77584 96.2377 9.40789 4.29341 65.5315 2.13445 2.30429 0.630957 1
1.32512 41.4863 0.909447 1.25124 34.9307 0.729336 1.72876 66.0052 4.28822 1.57498 47.6441 1.16664 1.76374 1 1.58489
2.10017 30.1703 0.474955 0.937983 25.299 0.581064 0.940205 47.4079 2.61454 1.48624 34.9051 0.496181 1.70911 1.58489 2.51189
3.32855 21.8377 0.0976791 0.727737 18.8571 0.266876 0.915319 33.4938 0.642086 1.58155 24.5553 0.204348 0.9636 2.51189 3.98107
5.2754 14.6312 0.404948 0.177846 12.6127 0.405126 0.247194 22.0813 0.787178 0.890591 16.5433 0.42486 0.348892 3.98107 6.30957
8.36094 9.91276 0.217216 0.271962 8.6342 0.275145 0.298989 14.5629 0.183779 0.754985 11.1351 0.186191 0.276531 6.30957 10
