#Scale: 0.359372
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2752.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 633.911 44.4056 50.3899 353.108 31.2382 36.311 1928.92 97.2733 367.355 691.802 62.9733 87.0942 0.1 0.158489
0.210017 347.577 27.6982 18.9992 189.826 24.5102 9.64284 1004.26 25.4264 169.89 395.083 54.4937 48.5129 0.158489 0.251189
0.332855 196.02 13.3765 13.8691 115.244 10.8793 10.0606 570.196 16.6126 115.641 212.324 17.9243 24.8451 0.251189 0.398107
0.52754 113.825 3.97091 6.18491 83.9916 7.16756 5.96534 221.859 16.3285 23.9438 126.227 2.28165 13.9698 0.398107 0.630957
0.836094 81.0061 0.767876 4.5349 67.561 2.45908 3.47086 129.904 4.68359 18.4249 86.5507 0.33506 8.10735 0.630957 1
1.32512 58.7357 1.2195 2.21904 47.0193 3.17529 3.06615 91.5985 4.94766 9.4072 65.6294 -0.195129 4.04252 1 1.58489
2.10017 42.8225 1.44906 1.11441 35.7289 1.35146 1.7006 67.4461 -1.10339 10.2312 45.9962 2.91439 1.04388 1.58489 2.51189
3.32855 30.6854 1.15802 0.634317 24.2852 1.77739 0.0899391 46.1101 0.0253792 4.94011 34.9858 1.2668 2.0692 2.51189 3.98107
5.2754 19.2763 0.992918 -0.0151939 15.5048 1.17994 -0.0415392 29.3515 1.23926 2.27157 21.6018 1.07588 0.567911 3.98107 6.30957
8.36094 11.991 0.725436 0.0737476 9.68454 0.901779 0.206132 17.7084 1.79388 0.565794 13.507 0.66889 0.316838 6.30957 10
