#Scale: 0.359372
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2752.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1375.42 191.226 132.947 551.437 397.921 85.8937 3784.34 221.371 929.038 1209.19 103.894 207.312 0.1 0.158489
0.210017 774.062 176.359 42.6187 538.629 43.3573 112.921 1671.98 194.191 287.576 657.629 192.987 15.8585 0.158489 0.251189
0.332855 395.051 62.7959 54.5911 223.367 36.2916 37.1964 890.575 71.9257 170.771 362.519 25.9538 86.4443 0.251189 0.398107
0.52754 180.707 54.5311 -6.35712 67.4357 54.81 -7.19904 389.59 105.145 10.7722 198.065 25.9469 23.3266 0.398107 0.630957
0.836094 129.043 16.2091 8.68699 73.5076 22.566 5.81764 277.591 -12.5271 77.7165 122.381 16.3722 9.86761 0.630957 1
1.32512 97.3982 12.5895 3.92551 60.3082 15.6133 -0.559284 172.53 8.20338 31.8483 100.867 7.77777 10.6249 1 1.58489
2.10017 58.1996 10.5705 2.40594 34.1056 13.2544 1.72913 94.9506 3.76524 13.2177 64.4176 8.1616 4.44464 1.58489 2.51189
3.32855 40.5839 4.45368 3.58453 32.5858 1.9146 3.59317 59.3183 6.23511 6.18391 40.499 3.9166 5.09559 2.51189 3.98107
5.2754 25.9194 4.1729 1.26493 18.4622 5.10102 1.67838 38.8202 4.70482 2.14086 27.3419 2.33919 2.67567 3.98107 6.30957
8.36094 18.327 0.956083 1.32422 12.2774 1.40343 2.3494 29.1826 0.647997 4.79713 19.3529 0.668055 1.25936 6.30957 10
