#Scale: 0.880810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1123.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1026.73 89.9358 23.9456 439.652 83.3204 96.1369 1424.4 146.541 17.2393 706.594 38.7487 68.5138 0.1 0.158489
0.210017 657.005 40.5743 21.6984 365.842 4.83853 99.7701 918.785 75.7681 32.2836 425.212 27.2245 50.8605 0.158489 0.251189
0.332855 389.773 26.5934 0.864868 157.223 29.7574 23.4105 533.126 49.2036 3.20215 278.996 15.6599 18.7295 0.251189 0.398107
0.52754 251.081 17.8101 0.837463 128.368 8.81598 21.6812 329.658 29.6416 1.63281 189.309 11.4477 13.6383 0.398107 0.630957
0.836094 144.938 10.0639 0.0510559 83.6474 9.13895 11.6068 181.884 16.1843 -0.570999 116.686 7.38596 4.6358 0.630957 1
1.32512 86.1221 6.25584 -0.375603 55.8747 10.7671 2.16479 102.669 7.75103 -0.604866 74.0878 4.81192 2.49107 1 1.58489
2.10017 56.4547 2.85715 1.12489 41.9491 4.1763 2.85625 63.785 4.68358 0.248569 51.3679 0.775349 2.92749 1.58489 2.51189
3.32855 41.0877 1.77785 0.638428 29.6788 2.53951 2.10672 46.7412 1.62974 0.993893 37.2134 1.90264 0.87289 2.51189 3.98107
5.2754 27.7665 1.54559 0.208525 18.2665 2.02391 0.672457 32.1273 1.05869 0.548006 24.9327 2.12004 0.263338 3.98107 6.30957
8.36094 18.7961 0.577908 0.803343 12.6884 1.12268 1.28649 21.7192 0.309706 0.9708 16.8391 0.653246 1.0304 6.30957 10
