#Scale: 0.895998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1104.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 340.425 7.20682 24.4449 186.777 0.607971 24.5459 746.126 63.1044 46.821 341.138 12.5261 24.4922 0.1 0.158489
0.210017 268.999 4.74741 16.837 142.971 5.10739 15.5093 578.903 43.2379 37.429 276.602 6.41174 19.9388 0.158489 0.251189
0.332855 199.592 6.60475 9.21721 115.211 2.1214 12.3708 398.777 45.4883 13.3877 207.23 5.82068 12.2827 0.251189 0.398107
0.52754 141.8 4.56345 5.85785 85.7402 3.37552 7.9492 275.287 25.7057 12.7987 146.521 4.34628 6.90762 0.398107 0.630957
0.836094 96.1746 2.28667 3.90636 62.7391 1.97251 5.01225 168.615 14.0554 7.26213 101.191 1.63638 5.17593 0.630957 1
1.32512 59.6056 1.61639 1.68975 42.9973 1.54739 2.1941 93.3755 7.68629 2.27907 62.7766 1.08662 2.10009 1 1.58489
2.10017 39.0646 0.87981 0.827042 30.1275 0.63743 1.35989 56.9583 3.71959 1.36643 40.8564 0.845654 1.02565 1.58489 2.51189
3.32855 27.4056 0.301512 0.832973 22.311 0.258545 1.205 37.2819 1.52125 1.27311 28.5263 0.305511 0.88468 2.51189 3.98107
5.2754 18.8046 0.100571 0.592329 15.3239 0.105148 0.861903 25.1853 1.01734 0.704689 19.683 0.0922909 0.668142 3.98107 6.30957
8.36094 12.47 0.107383 0.440642 10.4029 0.0822134 0.606974 16.4401 0.519875 0.663368 12.9363 0.104278 0.413587 6.30957 10
