#Scale: 0.642873
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1538.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 277.681 17.801 15.7672 157.717 12.5424 8.61282 739.208 73.3212 48.2217 327.664 15.1417 30.9013 0.1 0.158489
0.210017 203.931 10.2414 9.69785 119.831 7.13871 10.0305 489.489 47.1339 23.2682 246.814 7.04115 19.3501 0.158489 0.251189
0.332855 147.592 6.50282 5.53247 94.7676 4.13837 6.30987 343.658 24.8275 22.889 171.079 6.29266 10.3334 0.251189 0.398107
0.52754 100.319 5.15073 2.25919 68.8478 3.69781 4.63715 211.669 16.7881 10.4534 115.439 5.7496 3.95535 0.398107 0.630957
0.836094 68.0331 2.21227 1.93909 49.9743 1.78649 3.19091 129.752 3.88339 9.34279 77.1587 2.47568 2.56429 0.630957 1
1.32512 44.427 1.51255 0.77219 34.8022 1.63841 1.17459 74.9839 2.64774 4.75044 49.7731 1.56107 1.17912 1 1.58489
2.10017 31.5931 0.939026 0.338768 25.8623 1.22419 0.462294 49.168 1.06441 2.86686 34.9041 0.836933 0.760971 1.58489 2.51189
3.32855 22.1179 0.553194 0.230984 18.0536 0.814276 0.336966 34.757 0.751579 2.05283 24.43 0.40074 0.520464 2.51189 3.98107
5.2754 15.8808 0.361526 0.227593 12.9679 0.579662 0.218898 24.6888 0 1.79957 17.5896 0.226376 0.455412 3.98107 6.30957
8.36094 10.2856 0.25755 0.142058 8.4988 0.363727 0.16961 15.2865 0.186166 0.962057 11.4167 0.218888 0.243849 6.30957 10
