#Scale: 0.293560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3370.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1985.14 681.78 401.105 1514.34 302.255 509.275 4414.36 3385.39 1350.81 2234.59 646.523 466.977 0.1 0.158489
0.210017 907.494 287.849 154.922 423.244 342.846 96.3396 3937.44 -173.17 1985.65 1071.35 304.002 197.301 0.158489 0.251189
0.332855 386.399 78.0451 73.2816 326.501 53.1048 131.751 1108.73 139.408 508.559 346.022 160.352 56.1745 0.251189 0.398107
0.52754 255.715 33.6826 22.9422 200.948 55.6872 23.7204 345.089 324.98 2.64444 318.446 0 98.9821 0.398107 0.630957
0.836094 174.847 15.7373 18.6924 90.5921 61.3337 -11.8666 371.425 -12.9971 207.411 261.045 -12.9389 82.9111 0.630957 1
1.32512 120.4 35.1935 4.57722 99.5221 33.6104 12.4841 234.538 44.5849 67.9193 130.344 38.384 2.92328 1 1.58489
2.10017 67.5288 19.215 1.4752 52.4676 12.4378 2.62664 133.65 39.4196 30.4528 77.5312 22.6763 8.3756 1.58489 2.51189
3.32855 43.989 9.17882 3.17329 34.1583 8.02282 1.31107 57.496 22.2152 8.65015 55.6919 6.22721 8.3973 2.51189 3.98107
5.2754 24.6066 5.93819 0.849632 16.1605 6.1784 1.01278 47.8081 20.0483 4.45599 32.6375 2.56487 5.31697 3.98107 6.30957
8.36094 19.7014 3.44299 1.53887 16.4834 3.26182 2.27352 32.8928 2.30124 10.579 22.0018 4.83266 1.11819 6.30957 10
