#Scale: 0.415060
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2383.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 342.843 11.8647 44.5131 196.706 19.7074 22.6278 1130.17 82.4615 154.631 496.647 17.6939 103.168 0.1 0.158489
0.210017 198.127 17.2891 15.2335 130.284 16.7091 13.6609 571.725 42.1391 85.5279 268.406 25.0811 24.6906 0.158489 0.251189
0.332855 128.64 5.87592 7.74149 94.0868 6.90115 9.51138 335.27 18.2904 52.4522 162.165 10.4071 10.5018 0.251189 0.398107
0.52754 80.7463 3.37467 3.2352 62.7875 3.77332 4.37953 170.935 19.1749 6.84866 100.559 3.3562 6.15957 0.398107 0.630957
0.836094 55.2011 2.40099 1.26667 43.934 2.7312 1.91807 112.493 3.99322 11.7798 67.5331 3.62608 1.97037 0.630957 1
1.32512 40.8921 1.10418 1.34889 33.4101 1.74853 1.07489 77.3528 0 10.5069 49.301 0.760746 2.56361 1 1.58489
2.10017 29.6908 0.701319 0.913387 24.4613 0.949778 1.00426 55.0135 0.46331 4.82582 35.5905 1.16799 1.36226 1.58489 2.51189
3.32855 21.7504 0.514334 0.447565 18.4419 0.627735 0.552767 35.7985 2.07096 2.42654 25.7569 0.659761 0.941793 2.51189 3.98107
5.2754 14.5235 0.335011 0.280389 12.4779 0.516011 0.217931 24.3185 0.0759487 2.46842 16.8466 0.293604 0.765457 3.98107 6.30957
8.36094 9.17282 0.242054 0.185079 7.82574 0.299189 0.286985 15.1862 0.445411 1.14134 10.7633 0.304299 0.30736 6.30957 10
