#Scale: 0.404935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2443.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 341.367 29.7473 36.8096 196.799 33.3749 12.3967 1222.69 39.8557 233.057 491.095 52.6876 94.3766 0.1 0.158489
0.210017 208.53 11.0679 19.257 140.907 5.08568 20.2101 620.069 107.687 37.3925 278.664 17.99 35.5974 0.158489 0.251189
0.332855 127.707 6.40121 8.44209 89.794 9.5727 5.83801 333.976 18.8136 52.4005 170.319 7.18256 15.9118 0.251189 0.398107
0.52754 82.1811 4.75282 2.3274 65.7543 4.87843 4.40014 185.834 13.1985 24.6239 98.7215 6.44099 3.19939 0.398107 0.630957
0.836094 57.7305 1.29642 2.57542 47.2031 2.23693 2.84597 109.409 7.86485 6.63089 70.3167 0.856171 5.05152 0.630957 1
1.32512 42.1011 1.2767 1.35002 34.4583 2.41086 1.07933 76.7948 0.707184 7.53509 51.6188 0.448391 3.08464 1 1.58489
2.10017 30.6679 0.294403 1.15727 25.6446 0.637329 1.51173 59.4152 0 6.82462 36.123 0.587555 1.75177 1.58489 2.51189
3.32855 22.0517 0.248785 0.892052 18.62 0.700174 0.777958 38.7738 0.6134 3.73954 26.1712 0.152613 1.74314 2.51189 3.98107
5.2754 14.7774 0.217487 0.372963 12.7289 0.462439 0.395867 23.9221 0.948729 2.07298 17.3493 0.147812 0.944542 3.98107 6.30957
8.36094 9.27192 0.0637932 0.320139 7.98642 0.22655 0.405293 14.7375 0.671389 1.12322 10.9226 0.0284109 0.633596 6.30957 10
