#Scale: 0.278373
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3553.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1531.58 1055.79 2.55164 846.919 668.308 163.978 2222.52 6166.5 -902.938 2607.3 883.696 735.464 0.1 0.158489
0.210017 802.045 199.319 43.7959 641.723 286.505 63.4456 2685.49 1352.55 871.332 803.973 203.444 328.733 0.158489 0.251189
0.332855 452.795 84.857 94.1391 318.758 72.3361 132.154 217.603 949.948 83.5557 717.176 74.2347 234.683 0.251189 0.398107
0.52754 144.948 44.9826 17.6551 30.5968 115.436 -16.8939 441.307 257.63 131.982 298.338 -41.194 173.706 0.398107 0.630957
0.836094 155.645 27.2842 19.5456 113.161 36.7325 10.2835 258.923 1.6741 190.119 213.624 39.241 50.053 0.630957 1
1.32512 157.776 0.746826 21.1789 140.062 12.083 19.8723 316.503 -22.0121 154.31 165.158 10.4833 33.2629 1 1.58489
2.10017 93.9799 25.0769 6.62144 65.6851 31.0986 -2.50893 295.279 -41.8149 154.006 113.355 23.2713 15.3594 1.58489 2.51189
3.32855 52.7548 4.08124 8.72019 36.6098 10.4758 4.86783 66.5621 20.009 25.7239 78.4823 -2.44558 22.8849 2.51189 3.98107
5.2754 37.3774 1.92048 5.03906 34.0911 3.38274 5.6384 52.7122 -4.94583 25.1681 40.7958 4.91613 6.1936 3.98107 6.30957
8.36094 24.3791 -0.361439 4.54482 21.0701 1.10855 3.86827 41.9806 8.36542 14.1103 27.5073 -0.6835 9.16099 6.30957 10
