#Scale: 0.420122
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2354.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 317.201 19.4449 39.7217 180.07 17.1728 17.4493 1098.2 46.9222 186.093 450.831 39.8892 81.5373 0.1 0.158489
0.210017 208.57 8.026 21.728 131 6.79756 17.2311 629.459 50.1509 85.0432 287.1 13.228 44.3881 0.158489 0.251189
0.332855 129.626 6.09789 9.24601 92.7305 5.9344 7.59545 338.528 17.3186 49.9225 165.751 8.72166 13.2631 0.251189 0.398107
0.52754 82.6146 3.85176 3.10323 61.9856 4.68147 3.95396 182.668 24.3564 13.2396 105.171 2.95364 9.40335 0.398107 0.630957
0.836094 57.1725 1.73669 1.95675 48.255 0.912239 4.28641 104.783 9.8113 5.56329 66.3094 3.78236 1.29734 0.630957 1
1.32512 40.9027 0.438622 1.82951 33.7932 1.27745 1.76474 73.8153 1.46342 7.42464 48.8973 0.249432 3.09195 1 1.58489
2.10017 30.4053 0.400415 1.10323 25.0031 0.778122 1.15803 55.2531 1.48213 4.45043 36.5026 0.560974 1.84067 1.58489 2.51189
3.32855 21.697 0.145483 0.886667 18.1934 0.367828 0.93782 37.075 0.951439 3.60689 25.7551 0.341637 1.35008 2.51189 3.98107
5.2754 14.4197 0.398001 0.294347 12.4478 0.577528 0.301692 22.8442 0.89518 1.45889 16.7362 0.364679 0.672411 3.98107 6.30957
8.36094 9.2499 0.178057 0.28468 8.01381 0.265527 0.431574 14.6666 0.366278 1.40542 10.6829 0.2512 0.31596 6.30957 10
