#Scale: 0.303685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3257.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1548.94 753.468 121.237 1314.45 241.97 570.104 3199.85 2908.61 138.196 1495.24 858.592 21.0984 0.1 0.158489
0.210017 1359.43 51.306 413.53 607.603 90.1319 247.157 4655.29 -122.053 2528.97 1597.23 -43.1204 457.042 0.158489 0.251189
0.332855 372.67 54.5155 66.496 181.54 100.459 42.0663 905 197.105 351.037 495.844 8.28613 143.256 0.251189 0.398107
0.52754 231.772 1.59647 37.1641 176.345 11.915 53.8885 475.976 -57.0543 251.985 249.05 38.8132 35.7652 0.398107 0.630957
0.836094 137.625 22.4301 17.0228 103.53 34.914 1.85659 295.736 -5.80988 117.813 146.635 24.5631 33.3288 0.630957 1
1.32512 128.811 8.79276 17.347 80.4493 25.8571 7.1571 243.182 -15.1159 86.864 164.151 4.11606 31.6882 1 1.58489
2.10017 71.7701 15.2716 6.92098 53.5742 20.456 5.25515 148.981 4.60316 65.1287 78.0499 13.4492 4.23476 1.58489 2.51189
3.32855 51.7139 5.30456 4.42004 42.6769 8.06956 6.77097 59.9224 18.2914 2.34738 61.0193 1.00687 7.78693 2.51189 3.98107
5.2754 29.8115 5.10381 1.11132 22.1633 7.24281 1.288 51.568 5.94833 7.31371 34.6471 3.37187 3.84752 3.98107 6.30957
8.36094 20.4067 3.75465 0.873859 11.1376 4.72639 0.531016 51.242 0.215614 11.3177 25.3498 3.20597 3.01633 6.30957 10
