#Scale: 0.379622
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2606.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 638.468 35.4608 61.274 323.495 34.1696 27.748 1813.45 62.9827 294.363 678.071 42.361 105.015 0.1 0.158489
0.210017 351.005 16.8733 32.71 187.416 20.2462 10.4503 1019.81 51.2208 167.459 357.373 14.3763 62.519 0.158489 0.251189
0.332855 178.526 10.4494 14.5544 94.0057 18.6904 3.83719 454.334 8.36932 86.0442 198.732 11.1972 27.0882 0.251189 0.398107
0.52754 112.079 3.04968 6.65404 76.1502 5.93719 3.73116 236.923 4.66763 38.6398 118.824 5.05935 11.1363 0.398107 0.630957
0.836094 77.8632 1.36745 3.80743 58.5078 3.91439 1.61823 135.649 0.597626 19.7832 83.7939 0 6.73425 0.630957 1
1.32512 54.5012 1.83466 1.50579 40.8011 3.51722 0.823395 92.8109 0.578537 12.3806 59.3278 1.80904 2.23637 1 1.58489
2.10017 43.0286 1.11786 1.46308 33.5936 2.21785 0.595978 65.7459 2.68555 4.55992 47.2417 0.351376 2.93324 1.58489 2.51189
3.32855 29.667 1.0121 0.670877 24.5511 1.20394 0.843212 42.0471 2.54337 2.06402 31.9364 0.664326 1.30729 2.51189 3.98107
5.2754 19.1948 0.61208 0.392942 14.9547 0.941231 0.372956 26.4136 1.56941 0.469507 21.8135 0.394657 1.14197 3.98107 6.30957
8.36094 11.8047 0.352305 0.311612 9.12003 0.441875 0.489065 17.7245 1.05984 0.643002 13.1355 0.385319 0.633414 6.30957 10
