#Scale: 0.736529
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1343.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 294.203 10.9987 18.7983 173.514 3.75073 19.8497 697.26 57.9911 38.9464 321.66 10.3901 22.6859 0.1 0.158489
0.210017 213.09 11.8719 7.5231 131.057 6.58298 11.1207 489.7 42.8792 17.8424 231.112 12.4986 9.92595 0.158489 0.251189
0.332855 160.396 6.26685 6.15404 99.9177 3.18414 9.08221 356.779 26.8719 15.7955 175.505 7.70586 6.88741 0.251189 0.398107
0.52754 113.398 4.38597 3.81586 74.7118 3.72005 5.03557 230.449 17.7143 11.045 125.133 4.25982 5.43272 0.398107 0.630957
0.836094 75.969 3.25173 1.84052 52.7839 2.35628 3.01929 140.674 10.7552 3.3336 84.3184 2.92747 2.70151 0.630957 1
1.32512 50.384 1.77198 0.848206 37.8552 1.57294 1.33092 82.9111 4.27183 2.01358 55.4852 1.57615 1.49921 1 1.58489
2.10017 33.8059 0.95232 0.381031 27.0629 1.03657 0.791201 50.5948 2.37491 0.789486 36.7245 0.642742 0.603901 1.58489 2.51189
3.32855 23.677 0.545391 0.379503 19.3 0.582079 0.508652 35.0062 0.875595 1.3636 25.4673 0.546953 0.50066 2.51189 3.98107
5.2754 16.69 0.382465 0.308926 13.6397 0.482656 0.36261 23.6729 0.415173 0.865961 18.1583 0.335978 0.451422 3.98107 6.30957
8.36094 11.0134 0.130058 0.342079 8.96016 0.166339 0.344522 16.214 0.249233 0.843019 11.8808 0.107535 0.367252 6.30957 10
