#Scale: 0.409997
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2413.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1080.79 267.657 38.6925 387.098 86.2096 131.094 2284.52 416.614 385.558 884.884 171.481 50.7184 0.1 0.158489
0.210017 647.381 134.198 55.842 185.923 86.7003 37.3667 1583.01 14.5189 371.545 453.735 111.365 14.0417 0.158489 0.251189
0.332855 325.527 35.2215 28.6539 171.535 26.1338 32.636 603.295 62.4684 89.5825 277.083 14.1639 49.4795 0.251189 0.398107
0.52754 188.789 29.1582 12.1773 102.958 16.8621 16.4841 323.435 47.2223 41.903 171.26 14.0839 19.8342 0.398107 0.630957
0.836094 115.991 14.2534 7.9367 87.7687 10.4269 12.8675 168.097 15.5975 15.9303 106.55 8.87505 10.8132 0.630957 1
1.32512 76.6059 6.71951 3.60477 51.5981 10.0846 4.85542 103.06 8.57023 6.81688 77.4969 2.91005 7.69486 1 1.58489
2.10017 55.6083 4.58024 2.95541 30.3859 7.69988 0.461924 86.7086 0.577965 7.98807 54.4321 1.6309 7.06504 1.58489 2.51189
3.32855 40.3274 2.51408 1.94954 30.097 1.53831 3.63155 51.5543 4.97829 1.83622 40.5017 0.0163155 3.76028 2.51189 3.98107
5.2754 25.4521 2.88479 0.258364 17.3999 2.55093 0.790804 35.3998 2.65698 3.33783 25.0677 2.68684 0.407648 3.98107 6.30957
8.36094 16.7473 0.245441 1.03651 12.2942 0.880041 2.00058 22.6847 -0.208574 2.83246 16.3299 0.190485 1.37957 6.30957 10
