#Scale: 0.242935
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4072.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1761.38 45.9678 366.557 1353.35 -12.9399 341.133 10294.6 -43.623 5257.17 1966.18 621.618 614.915 0.1 0.158489
0.210017 725.241 44.8227 85.5917 565.43 114.706 70.0693 2721.42 832.546 1041.87 937.248 20.2212 322.68 0.158489 0.251189
0.332855 346.391 27.2748 26.5594 265.856 33.0913 30.3019 987.114 705.072 -51.2589 488.993 38.7947 157.779 0.251189 0.398107
0.52754 156.018 29.975 3.68738 107.945 42.2494 -4.98885 195.191 125.297 97.6873 274.755 11.0616 61.677 0.398107 0.630957
0.836094 136.085 15.573 10.032 102.992 17.1854 6.98477 284.413 9.32397 131.802 205.939 24.2383 33.2338 0.630957 1
1.32512 114.391 7.21732 12.2946 96.1886 5.89156 14.4102 221.995 42.1368 61.4477 150.265 9.14468 21.6114 1 1.58489
2.10017 70.7642 6.21431 2.1776 65.5595 5.94845 3.59646 124.94 12.6616 33.1578 78.7297 17.358 3.37993 1.58489 2.51189
3.32855 39.3401 5.76287 2.92861 32.761 8.4727 1.14086 49.0296 21.0731 6.85587 55.1661 -2.0885 11.8996 2.51189 3.98107
5.2754 27.3498 3.89616 2.13315 24.6192 3.94102 2.44798 39.9218 8.61526 13.4347 33.0809 4.9116 2.69956 3.98107 6.30957
8.36094 15.7749 2.13207 1.26406 12.3298 1.92128 1.31414 33.4206 17.8634 3.29927 22.8309 3.41155 3.87255 6.30957 10
