#Scale: 0.759310
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1302.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 993.885 138.841 10.2194 234.572 137.576 0 1600.68 134.901 92.8586 589.813 96.7025 27.9358 0.1 0.158489
0.210017 572.567 52.3676 16.655 129.031 89.1365 7.01022 901.146 81.5378 69.2814 361.986 16.8228 39.9728 0.158489 0.251189
0.332855 353.139 31.7065 0.781036 167.686 -0.948029 44.5225 531.164 52.7061 22.6532 225.109 23.1269 12.729 0.251189 0.398107
0.52754 219.853 17.4513 1.37257 116.842 11.009 20.4043 304.81 22.2295 10.0966 162.442 10.8463 6.7747 0.398107 0.630957
0.836094 137.134 9.51169 3.05331 83.0229 -3.84352 26.5427 179.785 12.5135 7.38132 108.92 11.4666 0.77343 0.630957 1
1.32512 81.0347 6.85908 0.830276 53.3847 4.28397 5.53516 102.9 7.26698 3.74229 66.5478 7.28809 1.97242 1 1.58489
2.10017 56.3746 4.25742 0.8256 35.0645 6.81667 -0.118744 71.6755 1.78636 3.75049 46.7353 4.62863 0.0907059 1.58489 2.51189
3.32855 38.7099 2.91428 0.524883 22.8288 6.34516 1.79895 46.6807 1.15777 1.45031 34.9028 3.11975 0.569874 2.51189 3.98107
5.2754 27.6555 1.86897 0.315746 16.377 4.70951 -0.401833 32.7581 1.30526 0.892792 25.5007 1.11041 0.892113 3.98107 6.30957
8.36094 17.8719 1.96669 0.207275 10.9307 3.78998 0.230584 21.7944 1.03539 0.665106 15.7763 1.90733 0.129318 6.30957 10
