#Scale: 0.430247
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2299.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 322.509 8.32196 36.1038 182.162 10.3211 21.4888 1208.34 66.9524 210.03 441.16 28.5208 66.8862 0.1 0.158489
0.210017 199.021 9.48616 16.6185 131.503 9.03258 10.6053 573.762 63.7322 66.2178 263.452 11.942 34.0958 0.158489 0.251189
0.332855 129.747 4.61282 9.64597 94.3198 4.51437 10.4125 298.889 36.1182 19.7675 167.486 6.89127 15.8263 0.251189 0.398107
0.52754 83.675 2.37767 3.84896 63.7447 2.53103 5.17606 185.851 12.354 25.0328 103.902 4.10681 5.68073 0.398107 0.630957
0.836094 55.7654 1.79305 1.79853 45.4841 1.86769 3.00222 108.035 8.11551 7.13579 66.2626 2.79443 2.55827 0.630957 1
1.32512 40.6531 0.64632 1.94509 34.021 0.703239 1.92167 69.8709 2.55904 5.00502 48.0678 0.509727 2.85236 1 1.58489
2.10017 29.7945 0.593363 0.840637 24.239 0.982296 0.85557 55.0529 1.39463 4.2703 35.8936 0.682865 1.83367 1.58489 2.51189
3.32855 20.7733 0.514784 0.432798 17.5628 0.566931 0.708332 34.5552 2.47883 1.66267 24.4145 0.617048 0.744381 2.51189 3.98107
5.2754 14.1975 0.308249 0.188666 12.4026 0.37166 0.40749 21.8496 0.8417 1.29409 16.2405 0.510963 0.417336 3.98107 6.30957
8.36094 8.80429 0.323695 0.0982132 7.81275 0.200285 0.452797 13.3739 1.37938 0.267697 9.88405 0.627904 -0.0648346 6.30957 10
