#Scale: 0.349247
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2832.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 709.713 45.815 76.1947 338.81 58.5055 17.8369 2607.81 -65.6274 796.325 780.813 92.814 136.273 0.1 0.158489
0.210017 377.095 28.0717 33.5349 228.268 20.838 27.5955 1091.6 83.8542 212.752 415.193 49.3402 61.1999 0.158489 0.251189
0.332855 197.629 17.5011 9.80292 124.366 18.4502 9.36137 543.299 27.8104 110.865 217.613 21.9363 16.1721 0.251189 0.398107
0.52754 122.77 3.8533 5.39742 91.0775 8.82382 3.87549 276.592 14.5851 66.0196 130.543 4.84169 12.6433 0.398107 0.630957
0.836094 81.8529 2.52061 3.34931 57.3032 5.17863 1.29425 157.96 5.11786 26.787 96.6159 1.35117 8.47768 0.630957 1
1.32512 60.5156 2.80095 1.95744 48.0483 2.29583 1.83925 106.778 1.50355 15.5587 66.467 3.70221 2.99286 1 1.58489
2.10017 42.9021 1.33176 1.06809 35.7146 0.694653 2.26136 62.5328 3.95711 2.81825 47.7626 2.29521 1.48158 1.58489 2.51189
3.32855 31.2757 0.821247 1.32151 24.6941 1.52626 0.573202 51.6574 -0.176468 9.14202 35.238 0.746155 2.41589 2.51189 3.98107
5.2754 19.8077 1.02494 0 16.4964 1.06717 0.460588 32.9264 0.11245 4.52101 21.2195 1.66517 -0.159872 3.98107 6.30957
8.36094 13.119 0.646241 0.407432 10.795 0.516008 0.613814 20.1225 2.15715 1.04472 14.5575 0.755133 0.702096 6.30957 10
