#Scale: 0.546685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1809.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 927.02 248.913 25.8127 411.477 61.761 207.99 1607.58 249.465 73.3289 482.724 143.822 6.54623 0.1 0.158489
0.210017 576.811 93.6392 32.4944 190.743 70.8813 54.4869 900.22 78.2129 75.467 406.188 64.2834 38.0226 0.158489 0.251189
0.332855 340.268 36.4667 7.52078 126.815 57.0077 10.5862 539.111 19.1612 56.3637 228.496 36.0247 6.37268 0.251189 0.398107
0.52754 181.332 24.7966 1.43674 60.8539 54.3874 12.2243 270.989 10.0896 18.7776 137.893 18.729 4.71677 0.398107 0.630957
0.836094 106.281 14.7789 2.50195 37.3793 39.0296 2.70662 155.928 0.307434 16.61 82.8546 23.3669 3.61882 0.630957 1
1.32512 71.3483 9.3235 0.800056 34.7785 19.4589 2.12507 97.7524 0.100304 6.61943 58.8682 13.1958 0.88279 1 1.58489
2.10017 54.7603 4.0472 2.09471 32.9562 6.66113 1.12646 67.5564 3.2993 3.28081 49.8841 2.43296 5.64404 1.58489 2.51189
3.32855 37.2267 4.67621 0.324249 24.5425 5.87814 2.42502 47.8159 1.62125 1.83089 31.6524 4.94016 0.493193 2.51189 3.98107
5.2754 26.2759 2.33185 0.736671 16.3601 4.95437 0.913745 32.2795 0.313946 1.69542 23.8979 1.94169 1.43868 3.98107 6.30957
8.36094 16.3438 1.46596 0.802634 11.3163 1.9835 1.25338 19.7305 0.595469 1.26335 14.8399 1.64329 0.986327 6.30957 10
