#Scale: 0.541622
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1826.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 292.838 14.0388 23.6047 177.562 9.23276 19.7199 885.341 30.4536 126.366 356.008 22.7949 32.1418 0.1 0.158489
0.210017 195.22 10.4926 11.4482 122.197 7.97681 11.0895 533.535 27.2061 60.2565 241.661 14.9958 20.2939 0.158489 0.251189
0.332855 132.361 5.08035 6.95499 91.5799 3.82182 7.52468 300.024 25.6123 24.6508 161.991 6.20856 12.3992 0.251189 0.398107
0.52754 90.4107 3.73895 3.50601 68.4471 2.65649 4.85835 176.931 15.5691 12.5315 107.024 4.78156 5.1937 0.398107 0.630957
0.836094 59.5072 2.63103 1.35955 47.8109 1.81418 3.21271 102.301 14.8471 -0.227997 68.9239 2.55111 2.05218 0.630957 1
1.32512 40.8052 1.35728 0.777596 33.9873 0.882984 1.68084 66.1312 6.85673 0.876122 46.2281 1.85321 1.27667 1 1.58489
2.10017 30.3731 0.673079 0.628353 25.957 0.523788 1.06121 46.4555 2.49536 1.4459 33.9416 0.693237 1.01081 1.58489 2.51189
3.32855 21.3662 0.600105 0.319355 18.4609 0.488766 0.712875 31.1475 1.70912 0.671993 23.8524 0.758051 0.261578 2.51189 3.98107
5.2754 15.0093 0.300934 0.340335 13.1035 0.281488 0.548036 21.0196 0.849279 0.399147 16.7107 0.254387 0.433508 3.98107 6.30957
8.36094 10.0909 0.0751982 0.328523 8.81838 0.112461 0.465224 14.1813 0.379572 0.540502 11.2133 0.0360508 0.434198 6.30957 10
