#Scale: 0.293560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3370.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 451.802 29.9167 55.8166 320.796 19.8915 63.5837 2078.85 99.8621 571.778 665.617 114.73 143.573 0.1 0.158489
0.210017 255.468 5.20937 23.8234 179.131 13.9371 28.6296 869.606 138.658 187.873 410.323 12.4512 92.3105 0.158489 0.251189
0.332855 161.004 4.34189 11.3904 132.238 4.58452 15.922 494.606 43.7071 120.444 210.099 17.2332 23.5669 0.251189 0.398107
0.52754 100.234 1.39486 6.24103 85.1306 2.41533 8.85262 233.341 19.8815 39.5065 129.822 5.62801 14.8239 0.398107 0.630957
0.836094 71.5669 0.675819 3.70899 63.027 2.20522 4.10503 129.428 17.7825 22.2294 89.8734 0.418983 9.8563 0.630957 1
1.32512 51.4853 1.22109 1.21651 46.647 1.39969 2.42184 90.3262 9.34149 7.36039 61.3074 2.8509 3.68188 1 1.58489
2.10017 37.9408 1.13248 0.468594 33.2642 1.98575 0.968746 67.2818 2.3198 10.5158 48.1782 1.21638 3.03582 1.58489 2.51189
3.32855 26.8453 0.32637 1.10028 23.7811 0.893538 0.876272 43.1115 1.65903 8.29451 33.821 0.230988 3.71161 2.51189 3.98107
5.2754 17.7979 0.186413 0.573523 15.9601 0.415638 0.699185 33.3946 0.456333 6.16819 21.4523 0.479185 1.56497 3.98107 6.30957
8.36094 11.0919 0.257051 0.317949 9.18106 0.692813 0.229604 21.6028 0.337826 4.17342 15.4087 0.198172 2.04581 6.30957 10
