#Scale: 0.551747
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1793.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 407.995 27.54 6.56491 206.762 18.5538 8.32367 885.003 26.238 76.3696 354.707 37.6644 15.6698 0.1 0.158489
0.210017 261.468 19.3914 5.96126 122.406 15.6979 6.56339 538.667 36.7438 35.1513 244.85 16.1131 16.2805 0.158489 0.251189
0.332855 170.741 8.42033 5.26736 92.2894 8.01099 5.12782 321.652 7.80875 25.167 163.474 8.0665 12.1991 0.251189 0.398107
0.52754 106.877 4.98764 2.94955 67.009 2.88345 4.9486 183.286 7.47136 12.2941 103.294 5.14697 4.63163 0.398107 0.630957
0.836094 66.2807 3.90116 0.868401 44.9423 3.86362 1.64154 102.096 3.45193 6.19718 66.3206 3.50888 1.6266 0.630957 1
1.32512 47.0764 2.58812 0.514687 34.355 2.6153 1.16459 69.1703 0.949028 3.46252 46.8142 2.84701 0.818363 1 1.58489
2.10017 34.3098 1.73063 0.182785 25.4737 2.39698 0.557404 48.4057 1.86888 1.12969 34.6094 1.05074 0.936417 1.58489 2.51189
3.32855 24.8301 0.94635 0.123907 19.1903 1.12271 0.368401 34.0418 0.40744 1.38626 24.9386 0.971315 0.300852 2.51189 3.98107
5.2754 16.9896 0.666574 0.106941 13.0509 0.935771 0.152226 22.895 0.254265 0.929077 17.2689 0.580641 0.214598 3.98107 6.30957
8.36094 10.5907 0.423485 0.0310144 8.24157 0.533799 0.287701 13.8523 0.550616 0.368609 10.8577 0.371102 0.152838 6.30957 10
