#Scale: 0.895998
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1104.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 457.037 13.4074 17.9491 234.92 -0.033905 31.4406 854.777 31.8233 68.0089 388.151 14.3502 23.5761 0.1 0.158489
0.210017 299.284 17.5194 6.01157 155.758 2.50688 17.6809 532.617 54.3922 12.6396 265.903 11.4052 17.453 0.158489 0.251189
0.332855 211.823 10.5268 3.90877 110.157 5.12385 8.70936 362.458 39.0005 7.24765 195.062 2.76376 13.7859 0.251189 0.398107
0.52754 148.877 7.0491 1.65332 83.5804 3.55839 5.52938 249.047 20.5878 8.40729 136.504 3.31256 6.29968 0.398107 0.630957
0.836094 98.9017 4.49939 0.868248 61.4884 2.09193 3.4183 151.916 11.5257 3.5547 93.8716 2.39998 3.12186 0.630957 1
1.32512 64.5614 1.33897 1.19871 46.7144 -0.396774 3.97818 89.8107 6.33823 1.57616 62.1806 0.179482 2.41022 1 1.58489
2.10017 42.3841 1.02345 0.374073 32.7701 0.121452 1.80114 54.7734 3.28278 0.615654 41.6714 0.514626 1.00869 1.58489 2.51189
3.32855 29.1718 0.705149 0.212126 22.9795 -0.055191 1.36911 36.9067 2.09137 0.257103 28.828 0.476404 0.559387 2.51189 3.98107
5.2754 20.4225 0.390411 0.298384 16.317 -0.085043 0.890038 25.4841 1.24305 0.253798 20.2259 0.211525 0.488417 3.98107 6.30957
8.36094 13.7912 0.143467 0.340268 10.9008 -0.230967 0.805986 17.3294 0.624348 0.250473 13.6646 0.0931835 0.418808 6.30957 10
