#Scale: 0.602373
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1642.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 907.422 137.418 12.2541 374.259 -39.2614 230.668 1381.66 190.557 30.0447 616.054 60.8392 62.6423 0.1 0.158489
0.210017 534.725 102.483 9.60083 150.858 42.8051 55.5387 876.601 109.315 32.1411 324.544 43.9173 36.4934 0.158489 0.251189
0.332855 343.084 27.8702 19.6674 123.333 14.2015 57.0964 545.112 5.66925 72.1823 216.953 32.0491 14.0208 0.251189 0.398107
0.52754 197.806 21.5298 8.94815 53.9254 45.0285 -3.79241 316.786 4.28458 33.7964 127.453 17.7695 11.5615 0.398107 0.630957
0.836094 102.173 10.8719 0.0240402 49.8161 7.40833 7.54081 143.471 7.67421 7.96219 78.4109 9.58337 1.73955 0.630957 1
1.32512 70.311 11.4056 -0.519875 33.7716 9.34903 5.16968 92.5831 10.8914 -1.31064 59.7517 7.51919 4.00341 1 1.58489
2.10017 48.4884 7.03127 -0.299694 27.251 7.64979 -0.32008 63.4129 4.19721 0.937836 40.5303 5.92662 1.20481 1.58489 2.51189
3.32855 35.6879 4.67252 -0.504658 21.8218 6.35754 1.68726 44.0641 2.96649 0.178699 31.7503 3.82184 0.362852 2.51189 3.98107
5.2754 25.3727 3.10671 0 13.4935 4.3094 1.11375 30.4445 2.67956 -0.733761 23.9349 1.49339 1.68738 3.98107 6.30957
8.36094 15.9302 2.15304 0.152529 9.66719 2.53524 0.324437 19.7878 1.85588 0.163263 14.0834 1.32113 0.463392 6.30957 10
