#Scale: 0.577060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1714.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.335754 0.087043 0.0623957 1.65155 0.00486696 0.241335 0.612858 0.0377125 0.0713098 0.1 0.158489
0.210017 0 0 0 0.257186 0.0917387 0.0408576 1.6028 -0.0264646 0.249783 0.678142 0.0595272 0.0435246 0.158489 0.251189
0.332855 0 0 0 0.333447 0.100879 0.0496992 1.66103 -0.0154462 0.258453 0.605142 0.0600551 0.0565625 0.251189 0.398107
0.52754 0 0 0 0.352375 0.156623 0.0164704 1.5521 0 0.23673 0.695951 0.049705 0.0834852 0.398107 0.630957
0.836094 0 0 0 0.425043 0.281131 -0.0191391 1.30116 0.0138644 0.124637 0.89691 0.000163198 0.0819876 0.630957 1
1.32512 0 0 0 0.553187 0.10148 0.106443 1.33482 0.0371637 0.136202 0.830916 0.0241201 0.0799933 1 1.58489
2.10017 0 0 0 0.607001 0.10623 0.0137067 1.20836 0.0169591 0.0561439 0.92732 -0.00557876 0.0716753 1.58489 2.51189
3.32855 0 0 0 0.612214 0.107913 0.0357043 1.24591 -0.00818694 0.113366 0.892693 0.0199463 0.0366127 2.51189 3.98107
5.2754 0 0 0 0.639311 0.0430433 0.0504928 1.27816 -0.012885 0.109771 0.856551 0.0305865 0.019116 3.98107 6.30957
8.36094 0 0 0 0.565295 0.0914998 0.0227886 1.30624 -0.0405437 0.160434 0.852718 0.0656974 0.0106593 6.30957 10
