#Scale: 0.766904
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1290.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 297.06 12.8341 15.3872 167.783 9.8705 12.8671 690.792 52.9391 31.397 323.247 9.76215 21.7846 0.1 0.158489
0.210017 227.359 9.4839 9.98596 131.333 6.47633 10.6601 528.73 37.3529 32.3797 244.538 9.28821 11.4686 0.158489 0.251189
0.332855 168.467 6.26929 6.53856 100.285 5.82256 6.10747 366.73 27.0399 18.4877 184.676 5.38477 9.61487 0.251189 0.398107
0.52754 119.602 3.79012 4.60458 76.9358 2.92219 5.88661 235.436 19.5959 7.27962 131.847 3.37306 6.27381 0.398107 0.630957
0.836094 80.9092 2.6263 2.42787 56.1991 1.8058 3.49061 149.976 9.17494 4.92516 87.4945 2.90926 2.91467 0.630957 1
1.32512 52.4323 1.31196 1.4332 39.4062 1.50911 1.61499 84.0267 4.50688 2.47749 57.1324 1.16972 1.99303 1 1.58489
2.10017 34.8387 0.713318 0.68174 27.7767 0.636497 1.0352 51.6534 2.20702 1.06539 37.467 0.593761 0.89616 1.58489 2.51189
3.32855 24.634 0.414366 0.474094 20.1286 0.444235 0.630074 35.3933 0.77906 1.33058 26.3026 0.401171 0.614359 2.51189 3.98107
5.2754 16.8497 0.410532 0.227219 13.8644 0.385414 0.417655 23.3884 1.07934 0.203981 18.106 0.374445 0.305363 3.98107 6.30957
8.36094 11.2384 0.142786 0.247886 9.16075 0.144799 0.309892 16.2623 0.361151 0.533018 11.9918 0.118806 0.278182 6.30957 10
