#Scale: 0.683373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1447.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 288.449 12.4744 19.7176 164.305 9.25256 12.4435 722.979 56.6301 50.9385 331.889 8.431 29.3926 0.1 0.158489
0.210017 205.662 10.4093 9.98859 124.065 6.53341 10.7669 494.989 42.183 28.1596 233.388 9.92497 14.9292 0.158489 0.251189
0.332855 150.165 6.94937 5.79636 94.1179 5.41013 6.69676 336.759 24.3293 17.1727 171.905 6.42188 8.85249 0.251189 0.398107
0.52754 108.612 3.25803 4.49963 74.3268 1.96938 6.09973 220.268 15.2354 8.98053 122.462 3.18012 5.84114 0.398107 0.630957
0.836094 72.5018 2.1892 2.24355 52.4801 1.73112 3.31652 132.223 8.7749 4.46852 81.8066 1.62852 3.68642 0.630957 1
1.32512 47.4109 1.46358 0.922222 36.5935 1.51858 1.35938 77.3856 3.99913 2.49902 52.9465 1.28623 1.53279 1 1.58489
2.10017 32.8049 0.821877 0.524906 26.6668 1.03698 0.848795 50.0502 1.98769 1.64815 35.8934 0.567673 0.760178 1.58489 2.51189
3.32855 22.8086 0.791519 0.148615 18.6675 0.828791 0.429987 35.0265 1.07257 1.4493 24.7629 0.826347 0.302786 2.51189 3.98107
5.2754 16.0108 0.496996 0.147176 13.2537 0.557841 0.305544 23.4698 0.821379 0.743805 17.462 0.508331 0.261391 3.98107 6.30957
8.36094 10.5218 0.243432 0.171468 8.73845 0.366189 0.202655 15.0911 0.473433 0.626327 11.517 0.14116 0.227897 6.30957 10
