#Scale: 0.268248
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3688.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 451.158 52.0116 33.7539 296.973 56.1297 42.2737 2684.13 202.615 1008.84 748.219 130.026 129.102 0.1 0.158489
0.210017 257.74 9.55148 24.7283 207.322 7.62868 52.4182 772.456 213.651 139.719 372.272 43.7501 41.6958 0.158489 0.251189
0.332855 158.261 9.40279 7.56433 126.936 7.21922 15.5351 396.826 112.589 66.5276 235.977 43.4348 29.8412 0.251189 0.398107
0.52754 110.746 3.31781 7.46571 96.4695 3.63754 11.041 267.519 88.5602 28.6296 142.288 6.80612 17.6696 0.398107 0.630957
0.836094 79.9397 4.31448 1.38055 71.0521 6.56472 1.36853 184.599 8.97209 37.7901 99.0045 2.43533 10.5365 0.630957 1
1.32512 61.2294 0.527771 2.73891 56.8167 1.50943 2.87053 98.481 5.49635 20.9134 71.8828 0.741409 7.90839 1 1.58489
2.10017 41.5194 0.81189 1.59632 36.2914 2.09004 1.43269 84.1035 -3.54704 22.5892 54.2663 0.850159 6.92802 1.58489 2.51189
3.32855 27.0307 0.462313 1.19769 24.1159 1.30728 1.14215 54.1791 -1.48643 14.8522 33.8629 0.781708 4.12297 2.51189 3.98107
5.2754 18.995 0.170311 1.03919 16.9254 0.665731 1.03322 31.1431 1.53559 5.32252 24.4212 0.116888 3.2939 3.98107 6.30957
8.36094 12.3583 0.201669 0.575125 10.1132 0.609308 0.680295 25.9363 1.25765 6.70384 18.2128 1.18183 3.09837 6.30957 10
