#Scale: 0.536560
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1843.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 421.672 23.1054 21.7328 189 19.5642 18.9189 850.493 81.5115 35.2198 406.018 6.37869 51.9388 0.1 0.158489
0.210017 268.782 17.7838 8.3157 134.202 10.9124 9.71021 545.039 46.4466 34.0648 248.805 13.4393 20.3396 0.158489 0.251189
0.332855 165.843 9.03481 4.48155 86.9007 11.7309 1.65489 311.396 15.9547 20.471 160.508 4.54753 12.4706 0.251189 0.398107
0.52754 104.368 7.21735 1.61406 63.2782 5.92597 3.61832 176.163 13.0986 6.70958 103.126 5.70246 4.56701 0.398107 0.630957
0.836094 66.9065 3.33713 0.824608 47.3302 3.51685 2.00885 101.651 6.13782 4.18552 66.1061 2.61304 2.6968 0.630957 1
1.32512 48.5321 1.39849 0.959942 36.8149 1.52663 1.77426 69.6153 1.2226 3.87021 47.9419 1.85452 1.16159 1 1.58489
2.10017 34.318 1.61768 0.122643 25.8006 2.05724 0.438589 48.9106 0.815475 2.20147 34.1727 1.98087 0.361439 1.58489 2.51189
3.32855 24.8566 0.664116 0.280802 19.6469 0.775562 0.481943 33.5954 0.47118 1.41444 24.84 0.869699 0.475204 2.51189 3.98107
5.2754 16.9036 0.542309 0.109816 13.32 0.465148 0.446845 21.8715 0.864031 0.490969 17.2959 0.564917 0.314968 3.98107 6.30957
8.36094 10.473 0.394894 0.0329266 8.18285 0.494332 0.141374 13.7821 0.625367 0.450093 10.6717 0.320935 0.153714 6.30957 10
