#Scale: 0.561872
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1760.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 286.847 14.5776 21.0474 167.109 13.5218 13.12 803.673 41.5796 84.1062 358.431 14.8457 40.6438 0.1 0.158489
0.210017 192.886 12.0501 10.9845 120.499 8.9153 9.57491 503.086 45.1983 48.6606 236.568 12.638 18.8626 0.158489 0.251189
0.332855 135.831 6.22264 6.42915 92.0521 4.7001 8.40953 302.182 33.3812 13.1563 166.102 6.34668 10.2098 0.251189 0.398107
0.52754 92.7332 4.24345 2.95013 68.8153 3.59808 5.24488 193.713 12.1223 14.1717 107.442 5.60648 3.55372 0.398107 0.630957
0.836094 61.4345 2.02068 1.85974 49.0666 1.31322 3.37662 108.462 11.5793 2.44859 69.9802 2.86351 2.66801 0.630957 1
1.32512 42.5875 0.991669 1.23062 34.8025 1.00678 1.65887 70.7037 4.47546 3.00081 48.2355 0.848316 1.74928 1 1.58489
2.10017 30.6811 0.589497 0.640537 25.8046 0.696821 0.85494 45.8822 2.685 1.98618 34.6558 0.483597 1.25083 1.58489 2.51189
3.32855 21.6488 0.499491 0.404264 18.3665 0.569921 0.666142 32.6713 0.950172 1.23402 24.1808 0.503353 0.51897 2.51189 3.98107
5.2754 15.1606 0.356893 0.277434 12.9665 0.431215 0.417556 21.8106 0.69079 1.07943 16.9833 0.39452 0.440647 3.98107 6.30957
8.36094 9.77557 0.212195 0.181488 8.42619 0.213336 0.330219 14.2329 0.627189 0.644486 10.8299 0.329802 0.269463 6.30957 10
