#Scale: 0.652998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1515.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 275.657 17.1103 12.8315 157.44 9.67812 11.1043 713.349 68.8297 47.9033 322.495 18.6768 20.8859 0.1 0.158489
0.210017 204.742 9.52904 9.95427 127.474 4.76716 10.3534 489.105 43.035 25.1688 235.717 12.3319 14.3373 0.158489 0.251189
0.332855 144.383 7.83139 5.23032 91.7873 5.37652 6.93266 325.681 28.4429 17.3415 168.066 7.69632 7.4308 0.251189 0.398107
0.52754 101.414 5.03701 2.71942 69.2632 4.29907 4.5229 216.254 14.3499 13.2636 115.041 5.20996 3.58956 0.398107 0.630957
0.836094 67.3436 3.36018 0.94632 49.9611 2.10251 2.41115 126.86 7.88156 6.81336 75.2558 4.13815 1.48766 0.630957 1
1.32512 44.6126 1.90105 0.45293 35.0315 1.69356 1.10665 72.4117 5.39278 1.30938 50.0339 1.64147 1.03846 1 1.58489
2.10017 31.8486 0.98937 0.319832 26.1744 0.935123 0.66197 48.1656 2.73833 1.08959 35.0904 0.839123 0.573082 1.58489 2.51189
3.32855 22.1209 0.788662 0.120197 18.3167 0.639635 0.469734 32.5515 1.74622 0.65567 24.4021 0.821955 0.216166 2.51189 3.98107
5.2754 15.6512 0.576447 0.0906096 13.0012 0.536804 0.310426 22.7935 1.27703 0.360851 17.2664 0.589483 0.16008 3.98107 6.30957
8.36094 10.1069 0.317577 0.0266676 8.39569 0.297523 0.196127 14.9409 0.735506 0.440055 11.103 0.407114 0.0580711 6.30957 10
