#Scale: 0.622623
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1588.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 419.031 24.9653 10.1196 200.463 12.9128 12.7764 873.338 45.837 63.8556 371.745 15.5392 27.7152 0.1 0.158489
0.210017 259.509 19.3319 3.64983 117.757 20.4961 0.766159 534.231 35.7785 34.015 236.865 13.8393 17.1194 0.158489 0.251189
0.332855 169.322 12.6796 1.92992 86.1097 10.6178 3.82628 321.635 16.6814 18.0927 159.636 10.7121 8.20061 0.251189 0.398107
0.52754 108.499 7.71416 0.790771 64.8655 4.79768 4.0065 187.586 10.2534 6.91856 103.735 6.47234 3.97617 0.398107 0.630957
0.836094 73.4765 3.24205 0.855675 49.2796 3.49493 1.93262 111.82 6.21179 3.18324 73.0547 1.53593 3.44079 0.630957 1
1.32512 50.6084 2.21421 0.383366 38.1327 1.93159 1.61606 72.9615 2.37714 3.09332 49.3504 2.14584 0.884468 1 1.58489
2.10017 35.4518 1.23833 0.2561 26.6527 1.46888 0.525156 48.7829 0.985214 1.65366 35.545 0.997494 0.835377 1.58489 2.51189
3.32855 25.3232 0.657627 0.347239 20.1714 0.360376 0.916756 33.7738 0.571503 1.33712 25.118 0.717197 0.382858 2.51189 3.98107
5.2754 17.7043 0.347692 0.208321 14.1018 0.294379 0.540372 23.1924 0.400743 0.739119 17.7303 0.290365 0.331541 3.98107 6.30957
8.36094 11.6771 0.232286 0.128592 9.50974 0.189644 0.357946 14.448 0.555368 0.18376 11.9066 0.107451 0.283092 6.30957 10
