#Scale: 1.002310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 987.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 442.294 20.9971 15.9194 221.141 12.4521 24.9147 705.618 60.6511 32.0315 394.681 -1.33868 51.0234 0.1 0.158489
0.210017 324.862 17.348 4.6954 162.267 -1.25163 29.4434 543.872 38.7317 28.7128 275.692 10.5042 22.3146 0.158489 0.251189
0.332855 233.678 9.44762 6.05515 118.542 -0.00951385 20.1821 374.863 30.7141 15.2517 206.607 1.30058 22.8795 0.251189 0.398107
0.52754 165.77 5.93198 3.91557 91.4328 3.6525 9.06739 255.822 18.4249 12.0813 148.908 0.744736 13.6252 0.398107 0.630957
0.836094 109.131 4.22777 1.50021 69.3499 0.619583 7.14857 158.95 10.0477 4.89278 99.199 1.63475 6.37507 0.630957 1
1.32512 69.6404 1.77428 0.848175 47.9797 1.02225 3.88697 94.4517 4.37838 2.41586 65.5233 0.351295 3.49837 1 1.58489
2.10017 44.686 1.39166 0.00759888 33.7904 1.10976 1.57192 56.2772 2.55104 0.72662 43.1106 0.621597 1.37276 1.58489 2.51189
3.32855 31.0985 0.683924 0.235609 24.2244 0.50049 1.08136 38.2663 1.22522 0.751816 30.1856 0.27689 1.1838 2.51189 3.98107
5.2754 21.1648 0.664392 0.0418205 16.6906 0.436886 0.66069 25.6766 0.975391 0.34984 20.6562 0.437841 0.40942 3.98107 6.30957
8.36094 14.6729 0.360301 0.147312 11.6651 0.0556593 0.783548 17.6736 0.868105 0.170628 14.349 0.18064 0.435743 6.30957 10
