#Scale: 0.394810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2505.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 596.006 14.716 65.9801 311.43 0 48.8795 1561.09 88.2482 250.735 613.122 34.5299 101.837 0.1 0.158489
0.210017 343.815 15.6433 29.7962 182.053 15.7967 14.8735 840.973 51.7888 111.683 367.057 15.6656 53.2592 0.158489 0.251189
0.332855 186.571 6.0107 17.1176 111.295 11.4067 9.35124 428.217 13.2603 61.2018 194.681 6.44547 24.8014 0.251189 0.398107
0.52754 108.888 4.00554 5.69096 70.6723 5.26187 5.71658 212.797 17.0462 24.3826 117.938 3.06362 9.88894 0.398107 0.630957
0.836094 72.9681 3.56558 1.69119 57.4554 3.59866 2.78136 113.641 5.00488 10.4251 77.0376 4.28057 1.85408 0.630957 1
1.32512 54.1352 1.5931 1.91573 42.7549 0.219978 3.23556 77.1547 9.52565 1.00565 58.9123 1.37868 2.93136 1 1.58489
2.10017 40.0961 1.58965 0.989937 30.5902 1.57068 1.41809 64.1184 3.42864 2.61012 42.8265 1.82544 1.72946 1.58489 2.51189
3.32855 28.4756 0.929884 0.626072 23.3453 0.924623 1.05945 41.2969 2.15028 1.86082 29.987 0.967794 0.813555 2.51189 3.98107
5.2754 18.94 0.831053 0.276222 15.0223 0.78491 0.465445 26.7565 1.2069 1.10528 20.6129 0.941135 0.531107 3.98107 6.30957
8.36094 11.5242 0.717093 0.13727 9.12819 0.691356 0.181741 16.9251 0.982056 0.828905 12.3844 0.727208 0.214622 6.30957 10
