#Scale: 0.577060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1714.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 414.32 25.743 12.5621 193.568 25.0556 9.16531 859.371 54.181 66.5699 378.755 13.5002 32.1594 0.1 0.158489
0.210017 273.193 14.8089 8.78159 126.251 15.7241 3.12347 552.677 33.5084 32.5203 256.129 9.63278 24.945 0.158489 0.251189
0.332855 170.885 7.48355 6.30775 94.5378 8.10504 5.39884 315.064 11.147 22.2944 162.426 6.12297 11.5359 0.251189 0.398107
0.52754 111.33 4.84557 2.4441 69.1549 3.67748 3.36906 185.824 5.37187 12.4395 108.689 4.96219 4.72302 0.398107 0.630957
0.836094 71.5963 2.92917 1.56084 48.9816 3.18399 2.37856 106 4.38757 4.7832 72.3652 1.8964 3.10139 0.630957 1
1.32512 49.5902 1.8324 0.96693 35.9162 2.29043 1.13762 72.0455 1.41634 3.86309 49.4034 1.28237 1.723 1 1.58489
2.10017 35.3568 1.23725 0.423103 26.5277 1.36647 0.779348 49.8749 0.790005 1.96239 35.2286 0.86256 0.938164 1.58489 2.51189
3.32855 24.7486 1.07887 -0.0101929 19.3817 0.998869 0.367012 34.0543 0.180786 1.62866 24.4811 1.32207 -0.101555 2.51189 3.98107
5.2754 17.138 0.569056 0.0650082 13.4341 0.708263 0.378791 22.4318 0.436972 0.678926 17.3983 0.520241 0.256905 3.98107 6.30957
8.36094 10.9843 0.574737 -0.041256 8.72989 0.662939 0.198901 14.1884 0.579516 0.160127 11.1499 0.432329 0.116418 6.30957 10
