#Scale: 0.873217
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1133.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 974.64 105.693 10.6175 423.373 39.9472 152.922 1359.01 144.886 26.4535 683.447 80.9773 41.5507 0.1 0.158489
0.210017 639.736 66.6843 1.53192 304.49 56.09 55.4798 858.216 116.183 -7.06708 479.25 22.1759 44.1675 0.158489 0.251189
0.332855 372.485 41.3122 -7.87515 183.069 31.6924 26.8317 533.174 57.0957 3.97705 241.311 31.4855 1.23747 0.251189 0.398107
0.52754 238.074 12.3154 5.07892 121.39 5.92487 25.6482 317.371 23.9858 9.21945 178.679 6.68486 16.2053 0.398107 0.630957
0.836094 147.408 10.0565 -0.4832 65.3965 23.0504 -2.61408 185.562 15.1353 1.08591 124.776 4.92616 9.16396 0.630957 1
1.32512 83.4602 6.48653 -0.848785 46.1763 10.7874 1.49427 106.021 7.26669 0.521324 67.5012 6.12455 2.04592 1 1.58489
2.10017 55.5103 3.38221 0.180931 38.111 5.2175 2.76595 63.7361 4.28517 0.0326309 50.5663 2.50442 2.22421 1.58489 2.51189
3.32855 40.9105 1.41926 0.374077 30.1844 1.19435 3.61237 45.2027 2.72863 0.0823441 38.7093 0.658943 1.83453 2.51189 3.98107
5.2754 28.2808 0.935535 0.631422 20.201 2.53534 2.35076 32.2129 0.903618 1.01962 25.8629 1.30975 1.14954 3.98107 6.30957
8.36094 18.4594 1.0432 0.291117 12.2982 1.99738 0.699711 21.0145 1.1088 0.292469 17.0976 0.907921 0.815008 6.30957 10
