#Scale: 0.668185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1480.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 387.867 31.1901 4.88739 190.168 15.5447 8.94557 806.207 52.2709 58.8089 340.353 21.5806 14.8666 0.1 0.158489
0.210017 263.585 16.9428 4.03912 131.093 8.36438 7.66255 518.61 36.1929 28.7962 242.008 10.0665 16.6518 0.158489 0.251189
0.332855 178.262 13.0834 1.68225 98.9171 7.1808 6.75345 334.672 23.1229 15.1086 163.847 8.15007 9.2249 0.251189 0.398107
0.52754 118.07 6.88566 1.46213 70.0304 4.25879 4.07899 202.65 10.9589 9.01859 113.441 4.77293 5.78636 0.398107 0.630957
0.836094 77.4885 3.02292 1.32652 50.6427 2.44037 2.57088 122.103 3.88872 5.1868 75.9766 2.09924 3.26974 0.630957 1
1.32512 53.3046 1.7552 0.760815 38.2576 1.47365 1.71093 80.2134 1.09407 4.64248 51.6863 1.66174 1.2312 1 1.58489
2.10017 36.6229 1.4575 0.140057 27.1381 1.70903 0.753592 50.5718 1.11121 1.83431 36.8236 1.19799 0.531258 1.58489 2.51189
3.32855 25.9987 0.810818 0.112801 20.3474 0.766308 0.581478 35.2457 0.329552 1.32246 25.7392 0.792576 0.200027 2.51189 3.98107
5.2754 17.9622 0.56732 0.0263481 13.895 0.56281 0.276197 23.8813 0.656252 0.546841 18.0735 0.404039 0.231936 3.98107 6.30957
8.36094 11.605 0.506166 -0.0232162 9.35249 0.470895 0.20645 14.6914 0.7215 0.0634079 11.7444 0.420926 0.0817108 6.30957 10
