#Scale: 0.212560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4654.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 -160 2504.92 0 -160 2021.48 0 -160 0 0 -160 5504.05 0 0.1 0.158489
0.210017 3093.19 1119.37 1609.89 3159.99 1253.56 1711.22 -160 25424.9 0 3159.99 1292.06 3319.99 0.158489 0.251189
0.332855 811.339 100.335 704.821 -160 0 0 15931.8 -10576.4 16091.8 2483.43 1038.35 2643.43 0.251189 0.398107
0.52754 1000.09 14.4642 599.896 1067.76 -86.8476 669.081 -160 1462.13 0 892.366 464.911 538.786 0.398107 0.630957
0.836094 250.525 123.351 80.4174 328.78 129.444 133.769 -160 1457.11 0 49.4773 303.259 209.477 0.630957 1
1.32512 166.866 57.4138 48.9936 201.376 73.243 76.0473 855.327 -152.579 1015.33 6.78884 164.83 49.3346 1 1.58489
2.10017 149.053 17.7148 47.4606 138.799 9.98094 83.818 42.1045 513.544 202.104 188.599 61.6882 71.0895 1.58489 2.51189
3.32855 79.597 18.022 39.2109 99.9368 16.7946 57.5411 161.837 61.5981 321.837 11.8226 69.9484 23.0281 2.51189 3.98107
5.2754 53.9724 13.233 9.12413 46.9654 24.8234 7.2141 160.314 36.9381 173.911 66.2588 7.02255 46.8231 3.98107 6.30957
8.36094 28.8415 5.49947 10.5834 27.8313 10.8496 7.91514 82.2867 26.0007 94.9917 27.4822 3.29148 29.5119 6.30957 10
