#Scale: 0.313810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3152.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 950.792 47.4642 121.713 594.101 70.2526 94.4276 2958.78 237.589 652.683 1186.62 66.5498 292.282 0.1 0.158489
0.210017 489.368 24.4806 59.828 333.808 8.88965 58.6906 1592.86 179.326 407.844 555.773 64.7668 77.8425 0.158489 0.251189
0.332855 215.599 21.8932 12.005 143.819 12.9098 14.8751 668.668 66.2598 145.711 255.219 43.6903 28.6636 0.251189 0.398107
0.52754 139.738 11.542 6.37231 113.329 5.42013 10.7752 245.139 71.1218 -1.40057 164.121 17.3988 18.1447 0.398107 0.630957
0.836094 95.8571 3.63142 4.80582 83.8287 3.5656 7.58762 147.024 32.7439 1.38614 106.457 2.8849 10.3281 0.630957 1
1.32512 62.7515 4.31825 0.40419 50.8429 4.99269 0.488266 95.4647 20.233 2.57323 76.1174 2.26083 6.51632 1 1.58489
2.10017 47.2074 1.99047 1.43806 41.2643 1.45758 2.61247 72.5277 13.1253 1.07063 52.4386 2.38375 2.85298 1.58489 2.51189
3.32855 35.367 0.712349 1.90202 29.9128 0.616066 2.39743 56.7621 2.24728 8.14587 40.4626 1.36773 2.33661 2.51189 3.98107
5.2754 22.8349 0.451939 1.14259 19.4395 0.998098 0.991846 33.4682 0.745129 3.83905 26.4369 0.40395 2.64164 3.98107 6.30957
8.36094 14.42 0.58392 0.683262 11.1587 0.677956 0.686013 26.1156 1.37829 3.24645 17.6425 0.626345 1.79572 6.30957 10
