#Scale: 0.690967
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1431.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 963.739 105.786 33.1627 249.524 88.7151 54.969 1617.51 69.6868 187.147 536.129 103.259 26.5643 0.1 0.158489
0.210017 515.535 110.15 -16.5787 179.655 51.1718 49.3126 807.041 128.953 0.768677 329.483 64.2079 0.47702 0.158489 0.251189
0.332855 324.992 44.2075 -0.859131 159.117 -2.68645 54.2511 508.98 50.8668 22.6633 195.345 38.4241 6.38939 0.251189 0.398107
0.52754 192.708 25.9269 -2.44363 108.082 21.1651 13.4223 281.357 23.5236 6.25586 131.487 18.1913 5.89232 0.398107 0.630957
0.836094 124.687 13.0971 -0.0303268 66.5232 13.2335 5.66167 174.746 14.1097 7.37756 92.8652 7.48878 3.75486 0.630957 1
1.32512 76.3024 6.11328 0.218185 35.0356 9.19984 -0.991276 97.5945 6.74081 2.72063 67.1459 3.26864 4.83656 1 1.58489
2.10017 53.6287 5.62559 0.314396 35.5732 3.21657 4.80564 65.6429 6.26835 0.270065 47.0766 3.01088 1.31382 1.58489 2.51189
3.32855 38.5708 2.59697 0.823151 22.5186 3.86605 2.37224 49.0162 1.0561 2.13896 32.9682 2.48058 0.943741 2.51189 3.98107
5.2754 25.7843 2.5612 0.0638542 14.5115 2.89271 0.613056 31.9297 1.2999 0.596756 22.9725 2.1543 0.411507 3.98107 6.30957
8.36094 17.3841 1.79857 0.259014 10.1153 3.31804 -0.423996 21.8679 0.925846 1.13661 15.0793 1.72351 0.302123 6.30957 10
