#Scale: 0.865623
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1142.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1019.02 123.269 2.38782 438.725 37.803 153.929 1521.62 168.946 38.5959 606.992 101.039 25.3379 0.1 0.158489
0.210017 580.367 56.0685 -2.6474 218.926 65.2456 17.13 820.541 88.4565 5.64087 402.848 37.0851 34.4687 0.158489 0.251189
0.332855 382.806 37.3343 -3.76016 185.502 20.0966 32.1025 539.707 60.3713 -0.768677 257.898 29.3725 8.75844 0.251189 0.398107
0.52754 229.529 16.898 0.117477 137.373 -8.52061 42.7131 309.811 28.7151 6.35281 163.593 19.8967 1.25955 0.398107 0.630957
0.836094 142.635 9.34975 -0.723999 72.3377 13.2915 2.48875 186.019 12.6941 3.5005 111.721 8.94203 2.65095 0.630957 1
1.32512 86.4871 4.7674 1.492 43.0291 10.8468 2.69088 108.521 6.73347 1.7477 72.5718 3.48941 5.05685 1 1.58489
2.10017 55.9855 2.63592 0.801365 41.1974 2.63364 4.11881 64.9929 3.12025 0.718529 49.6117 1.9853 2.19404 1.58489 2.51189
3.32855 40.9204 1.41147 0.621784 30.6467 -0.291054 4.26223 46.7852 1.89529 0.761223 36.9189 1.72246 0.602444 2.51189 3.98107
5.2754 28.7137 0.440451 1.14049 22.8648 -0.876303 4.39236 33.0034 0.50901 1.48469 25.4034 1.12139 1.23506 3.98107 6.30957
8.36094 18.0718 1.30117 0.193769 14.7642 -0.142566 2.41085 20.3035 1.76166 -0.158241 16.4106 0.931002 0.94313 6.30957 10
