#Scale: 0.237873
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4159.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1717.33 318.339 97.6069 1283.66 276.864 188.716 9061.51 3640.95 3173.3 2244.67 715.416 433.446 0.1 0.158489
0.210017 609.043 146.37 37.834 414.731 204.834 16.3825 2593.36 983.12 1088.24 963.805 49.4336 271.302 0.158489 0.251189
0.332855 357.456 29.707 48.4371 291.588 55.5364 42.3357 570.756 303.716 262.688 519.377 14.0842 142.984 0.251189 0.398107
0.52754 188.488 16.9817 20.4016 137.237 15.1221 25.6909 276.379 333.782 6.83493 321.56 26.0852 74.4653 0.398107 0.630957
0.836094 136.607 12.292 10.432 118.176 17.0807 10.8138 216.405 112.024 106.576 180.092 14.67 27.9114 0.630957 1
1.32512 118.335 0 13.8615 105.937 6.21094 15.9221 243.441 12.7072 93.2314 141.106 0 26.7127 1 1.58489
2.10017 72.4459 3.29668 5.53133 59.9859 8.97174 1.79718 156.637 -16.4914 76.1825 99.0994 -1.53062 19.024 1.58489 2.51189
3.32855 42.3684 2.98237 2.31303 38.1267 3.63161 3.592 72.9284 32.0947 3.91885 51.2697 4.09104 6.18832 2.51189 3.98107
5.2754 22.6903 3.10622 1.23147 17.659 4.61741 0.763693 42.9161 13.5565 13.2241 34.7018 0.685856 6.95282 3.98107 6.30957
8.36094 16.5976 0.00632286 1.90968 12.6409 0.908665 2.36764 32.98 22.989 4.2025 26.0003 0.680243 6.90663 6.30957 10
