#Scale: 1.002310
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 987.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 354.93 10.067 23.3767 185.576 1.0831 31.8687 716.941 89.2889 23.03 345.839 7.36514 32.4826 0.1 0.158489
0.210017 285.326 10.1817 13.8268 151.381 5.16315 21.1589 578.818 69.4305 31.2054 275.591 10.5697 18.722 0.158489 0.251189
0.332855 220.412 7.46632 10.6725 121.317 3.99089 16.9694 436.53 51.3768 22.1627 213.569 7.64375 14.1289 0.251189 0.398107
0.52754 161.227 5.4287 7.70287 90.7744 4.03003 10.6022 302.233 35.6351 11.7289 160.849 3.88716 10.9355 0.398107 0.630957
0.836094 106.528 2.93014 4.33876 68.9295 0.485237 8.46709 181.167 21.7074 5.30869 106.542 2.41112 5.88343 0.630957 1
1.32512 66.6173 1.9004 2.08696 46.6147 0.638245 4.16082 104.024 10.1584 2.47649 67.4419 1.49573 2.75883 1 1.58489
2.10017 42.3484 0.701313 1.06087 31.725 0.325716 2.31182 60.1904 4.75743 0.927006 43.5046 0.806236 1.46701 1.58489 2.51189
3.32855 28.8124 0.427015 0.581497 22.8879 0.393114 1.17645 38.943 1.84437 1.06327 29.3933 0.572927 0.628059 2.51189 3.98107
5.2754 19.8301 0.341188 0.401991 15.7934 0.329876 0.825212 26.6779 1.18872 0.791321 20.2453 0.421259 0.36525 3.98107 6.30957
8.36094 13.1752 0.22979 0.253642 10.5635 0.213258 0.586277 17.3994 0.899063 0.419823 13.517 0.279702 0.263379 6.30957 10
