#Scale: 0.344185
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2874.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 377.603 20.5403 42.2039 256.884 14.436 39.4136 1408.42 128.166 314.573 535.511 61.2892 100.623 0.1 0.158489
0.210017 233.321 5.53963 23.6068 165.922 7.67566 22.4072 772.073 109.869 144.069 325.557 16.1484 56.9407 0.158489 0.251189
0.332855 131.332 7.53532 4.84901 106.191 5.49861 7.95346 337.155 86.0284 23.593 165.201 16.9763 16.0355 0.251189 0.398107
0.52754 86.5611 5.56136 1.39784 75.2338 4.04114 4.5182 170.586 27.058 6.60237 102.786 12.662 2.73264 0.398107 0.630957
0.836094 61.4521 1.34835 3.00794 51.0894 2.06912 3.61854 118.062 13.06 7.29621 78.5411 1.28443 7.87086 0.630957 1
1.32512 45.6594 0.934509 2.08886 38.8441 1.20473 2.17287 88.8444 7.06471 9.37912 56.2383 1.22518 4.94645 1 1.58489
2.10017 34.93 0.427891 1.52882 31.1216 0.683804 1.89391 57.9061 1.70988 7.09723 40.9694 0.839436 2.41016 1.58489 2.51189
3.32855 24.2117 0.211285 1.03386 21.8276 0.241301 1.59389 37.5201 3.13186 2.63693 28.1116 0.760904 1.48684 2.51189 3.98107
5.2754 15.8764 0.121634 0.673722 13.8315 0.377368 0.837811 26.1031 1.33456 2.14894 19.3534 0.193428 1.47375 3.98107 6.30957
8.36094 10.1422 0.0237198 0.530762 8.59959 0.219951 0.514731 17.69 1.10838 2.19657 12.7836 0 1.47588 6.30957 10
