#Scale: 0.288498
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3429.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 995.191 78.2728 111.6 674.601 16.2764 172.99 3225.45 1061.84 486.54 1257.73 206.487 238.107 0.1 0.158489
0.210017 455.258 30.453 52.367 257.021 52.0133 12.1844 1426.89 341.135 341.364 674.475 8.20148 193.022 0.158489 0.251189
0.332855 235.036 22.0246 17.5445 157.191 30.262 17.2956 722.724 104.346 112.942 306.303 24.238 61.9193 0.251189 0.398107
0.52754 152.235 5.28403 9.2579 118.344 8.96294 11.0679 487.713 -40.244 186.41 166.07 21.7315 9.8696 0.398107 0.630957
0.836094 113.048 1.48692 8.11747 97.2395 4.24077 9.10202 195.242 43.9716 24.0911 129.872 0.346237 17.5904 0.630957 1
1.32512 82.4339 1.99364 4.10669 70.452 2.27824 7.4502 131.04 37.0949 4.50716 97.097 2.95295 9.05663 1 1.58489
2.10017 51.8393 2.79745 1.08154 42.0686 2.66891 1.86173 111.946 11.136 14.9079 60.9386 4.03755 4.63374 1.58489 2.51189
3.32855 35.6374 1.80843 1.00823 29.3494 2.26042 0.786892 65.5274 9.54238 9.64792 42.7209 1.73235 3.58792 2.51189 3.98107
5.2754 23.2631 1.60822 0.443783 18.7341 2.30492 0.402836 41.0323 0 7.74392 28.8895 1.33108 2.26902 3.98107 6.30957
8.36094 14.3521 0.928632 0.676804 11.2189 1.0893 0.763487 23.6836 5.33484 1.35045 18.6581 0.952837 2.27873 6.30957 10
