#Scale: 0.187248
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5283.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1191.98 106.53 206.649 1033.51 122.393 233.62 -160 4406.47 0 2144.13 366.03 907.457 0.1 0.158489
0.210017 355.328 163.278 0.666809 328.72 133.409 16.5966 3293 2033.31 3453 375.086 441.597 40.3601 0.158489 0.251189
0.332855 305.02 48.0715 19.7021 277.766 57.937 35.7453 527.332 867.838 687.332 448.633 84.367 139.229 0.251189 0.398107
0.52754 199.365 53.3007 9.44553 178.874 48.1093 5.23001 934.528 444.234 677.567 282.199 86.1178 117.974 0.398107 0.630957
0.836094 147.086 0.721115 20.7619 134.228 4.05348 21.7703 221.272 85.1568 241.207 216.201 16.0095 66.5483 0.630957 1
1.32512 82.4927 3.53928 10.7887 77.8492 5.33527 10.0192 100.206 141.461 43.4963 107.855 10.2868 32.3521 1 1.58489
2.10017 69.0346 7.80772 3.30842 65.6256 8.54192 3.93692 55.8126 127.375 1.5395 88.8148 18.1786 20.3106 1.58489 2.51189
3.32855 37.0406 2.30606 2.46851 35.4546 2.89543 3.02269 63.383 15.3422 44.421 44.8049 9.6154 7.00566 2.51189 3.98107
5.2754 21.6429 1.72834 1.59686 20.5175 1.75481 2.40265 53.4329 13.6954 37.7677 26.5718 9.08853 3.9921 3.98107 6.30957
8.36094 16.3179 1.85793 0.606767 14.0743 2.52916 0.663963 27.3679 22.7604 10.6399 28.4622 6.12574 9.97228 6.30957 10
