#Scale: 0.541622
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1826.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 860.595 246.84 -0.0144653 329.372 214.556 40.1566 1355.43 314.622 3.24524 603.923 82.0073 85.5508 0.1 0.158489
0.210017 562.035 91.0227 25.6046 285.308 0 109.285 911.44 111.807 71.3006 351.48 39.1217 45.6094 0.158489 0.251189
0.332855 345.351 42.5031 3.50299 161.321 12.5537 52.1123 530.351 50.6605 25.6176 245.046 27.0054 18.2984 0.251189 0.398107
0.52754 183.714 21.1024 0.0505524 85.5478 15.4891 16.0196 274.196 19.5659 9.01141 137.089 16.5594 12.0933 0.398107 0.630957
0.836094 113.507 14.3067 -1.33235 43.1183 31.8222 -4.84367 169.072 3.60268 15.8361 87.8854 17.3438 3.07442 0.630957 1
1.32512 75.3544 6.27969 4.36456 49.8473 5.22074 8.04321 95.6354 3.43114 4.49345 65.9475 5.5928 7.00159 1 1.58489
2.10017 54.9282 3.63675 1.3787 31.9465 5.45472 1.39979 71.7772 1.18028 6.2301 47.647 3.56103 1.39838 1.58489 2.51189
3.32855 36.9734 3.02662 0.831509 23.2821 2.22445 2.85797 48.0307 1.05633 2.21949 31.7806 3.17657 1.49127 2.51189 3.98107
5.2754 26.6148 1.84493 0.902693 14.5816 4.46738 1.56761 32.8774 0.79184 1.49825 24.9488 1.0272 1.74048 3.98107 6.30957
8.36094 16.8554 1.50163 0.669399 11.433 2.25652 1.03135 20.8482 0.349083 1.05559 15.1229 1.6656 0.919228 6.30957 10
