#Scale: 0.531497
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1861.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 293.994 15.8596 21.5797 182.032 7.53162 14.4734 834.517 64.1219 96.9997 363.426 25.3294 36.9611 0.1 0.158489
0.210017 201.17 7.6907 14.9057 129.883 7.75459 12.9106 537.637 33.0561 53.7849 246.702 11.5411 20.4737 0.158489 0.251189
0.332855 130.346 6.40738 5.68208 89.7577 5.67707 7.05308 291.008 26.2445 17.8089 161.593 5.78574 10.4278 0.251189 0.398107
0.52754 89.8073 2.8179 3.78043 68.3292 2.77158 5.4667 181.021 10.9891 18.8394 105.275 5.16092 4.87875 0.398107 0.630957
0.836094 59.7424 1.89214 1.70928 47.3023 1.62401 2.87506 106.146 9.16447 4.09068 69.8083 2.11204 3.07808 0.630957 1
1.32512 41.8082 0.789616 1.27678 34.714 0.759075 1.84789 69.1839 3.73594 3.86273 47.3914 1.07058 1.81995 1 1.58489
2.10017 30.5899 0.468262 0.659756 25.4186 0.800125 0.56959 49.1625 1.88116 3.66072 34.8978 0.3363 1.57873 1.58489 2.51189
3.32855 21.5429 0.471514 0.267359 18.2257 0.614405 0.526501 32.5541 1.24763 1.18895 24.4615 0.526808 0.646204 2.51189 3.98107
5.2754 14.8898 0.337914 0.145318 12.988 0.319018 0.348617 21.5594 0.691471 0.904005 16.5016 0.506393 0.300552 3.98107 6.30957
8.36094 9.78386 0.232888 0.112724 8.54546 0.223185 0.290973 13.5055 0.944657 0.0943556 10.9406 0.24506 0.214377 6.30957 10
