#Scale: 0.683373
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1447.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 382.246 34.9608 -1.29739 177.395 30.7142 2.03223 792.964 46.1238 47.6687 340.442 19.9034 17.7794 0.1 0.158489
0.210017 260.56 20.3157 2.49973 130.479 11.7479 4.84016 499.169 43.1575 21.416 243.063 10.3136 15.2865 0.158489 0.251189
0.332855 174.815 12.6082 2.03238 92.2602 8.72539 4.53889 330.178 21.8051 16.5332 162.108 7.03033 9.66423 0.251189 0.398107
0.52754 116.816 7.94817 0.445518 70.7843 6.07032 2.87235 197.546 14.2329 6.60851 112.135 4.06784 4.99805 0.398107 0.630957
0.836094 77.1054 4.48611 0.234177 50.4146 3.56647 1.58928 119.021 7.05604 2.83876 76.3867 2.51308 2.54602 0.630957 1
1.32512 52.3786 1.94309 0.531555 38.3996 1.00279 2.23506 74.313 2.97208 1.81373 52.0097 1.27431 1.35068 1 1.58489
2.10017 36.4618 1.3188 0.273537 27.1175 2.0725 0.0731773 49.8088 1.04128 2.17745 36.7512 0.654442 1.08537 1.58489 2.51189
3.32855 25.6651 0.732269 0.282112 20.1168 0.769089 0.394922 34.5918 0.115154 1.60569 25.4286 0.477877 0.470144 2.51189 3.98107
5.2754 17.9465 0.394045 0.119183 13.9685 0.689897 0.166101 23.3109 0.276466 1.07689 18.1991 0.224195 0.409136 3.98107 6.30957
8.36094 11.5742 0.303024 0.0678225 9.12113 0.34898 0.171507 15.079 0.209433 0.385052 11.6497 0.219513 0.219528 6.30957 10
