#Scale: 0.987123
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1002.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1067.7 98.9404 32.6211 485.873 37.7042 189.856 1438.07 178.977 137.388 618.867 111.08 44.2657 0.1 0.158489
0.210017 650.528 52.6969 5.51245 246.426 91.5782 21.4759 854.125 83.1136 68.5595 418.054 62.8374 23.3671 0.158489 0.251189
0.332855 404.632 26.4245 3.49545 158.649 9.81769 55.9277 528.194 47.937 41.7448 263.669 36.1111 16.2318 0.251189 0.398107
0.52754 236.302 17.2785 -1.27142 81.8819 41.907 -1.24062 288.022 33.6387 12.0983 186.004 12.6468 13.4656 0.398107 0.630957
0.836094 147.531 8.18018 0.0120392 85.1858 8.674 14.0885 181.473 13.9709 10.0568 107.924 12.0811 6.57552 0.630957 1
1.32512 91.5383 3.13502 1.00995 66.3682 -1.05479 14.3568 103.812 7.33028 3.09654 77.6603 3.24268 5.21432 1 1.58489
2.10017 54.6097 5.78857 -0.564293 30.813 9.85011 -2.04476 60.8997 6.49437 -0.154953 49.3411 4.01397 2.01675 1.58489 2.51189
3.32855 40.7393 1.73325 0.103821 26.8639 3.77204 2.19811 46.6869 0.907665 2.3326 34.2985 4.20641 0.115601 2.51189 3.98107
5.2754 27.2438 1.449 0.40806 19.2227 1.93166 2.45682 30.121 1.34732 1.0637 24.3493 1.97246 0.749763 3.98107 6.30957
8.36094 18.5238 1.42356 0.21616 12.1874 3.35508 0.504569 20.5031 1.00384 0.70649 16.671 1.56505 0.59696 6.30957 10
