#Scale: 0.652998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1515.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.571143 0.01604 0.0323016 2.58781 0.190482 0.160925 1.16991 0.00823855 0.049153 0.1 0.158489
0.210017 0 0 0 0.622612 0.00518227 0.03881 2.38889 0.172692 0.142668 1.15129 0.0164969 0.0398508 0.158489 0.251189
0.332855 0 0 0 0.635721 0.011795 0.0377074 2.25567 0.174647 0.137513 1.16403 0.00979364 0.0352859 0.251189 0.398107
0.52754 0 0 0 0.682974 0.0172462 0.0383273 2.13239 0.117874 0.158262 1.13437 0.0153165 0.0261921 0.398107 0.630957
0.836094 0 0 0 0.741883 0.0119141 0.0355467 1.88377 0.0920902 0.132795 1.11749 0.0153801 0.0188589 0.630957 1
1.32512 0 0 0 0.785238 0.0106465 0.0257048 1.62312 0.0958256 0.0572516 1.12152 0.00523329 0.0247542 1 1.58489
2.10017 0 0 0 0.821838 0.0101683 0.0202195 1.51233 0.0750828 0.0470821 1.10179 0.00491011 0.0181266 1.58489 2.51189
3.32855 0 0 0 0.828025 0.00801748 0.0235733 1.47152 0.0607183 0.047703 1.10312 0.00963366 0.014205 2.51189 3.98107
5.2754 0 0 0 0.830686 0.0073759 0.0211924 1.45634 0.0586734 0.044529 1.1032 0.00757158 0.0143422 3.98107 6.30957
8.36094 0 0 0 0.830685 0.00724089 0.0221921 1.47828 0.0505897 0.067942 1.09855 0.0122284 0.0118207 6.30957 10
